# Iterations  LogResRho  LogResRhoU  LogResRhoV  LogResRhoW  LogResRhoE  LogResTrb
6484 1.930141e-13 1.551989e-13 2.569866e-13 1.965033e-13 1.129011e-11 1.114680e-16
6485 1.865453e-13 1.531469e-13 2.455622e-13 1.898847e-13 1.089014e-11 1.116103e-16
6486 1.823624e-13 1.517665e-13 2.389620e-13 1.864649e-13 1.060746e-11 1.114679e-16
6487 1.797728e-13 1.514672e-13 2.346282e-13 1.850198e-13 1.049269e-11 1.116970e-16
6488 2.511897e-13 1.833530e-13 3.453777e-13 2.614437e-13 1.490191e-11 1.148182e-16
6489 1.833555e-13 1.478034e-13 2.633320e-13 2.098888e-13 1.078728e-11 1.094323e-16
6490 1.608342e-13 1.356681e-13 2.323656e-13 1.887916e-13 9.456981e-12 1.100774e-16
6491 1.565097e-13 1.324374e-13 2.225324e-13 1.817842e-13 9.200860e-12 1.103439e-16
6492 1.557346e-13 1.315203e-13 2.159939e-13 1.768081e-13 9.152653e-12 1.106007e-16
6493 1.570227e-13 1.320982e-13 2.119423e-13 1.745514e-13 9.229237e-12 1.108511e-16
6494 1.591476e-13 1.333979e-13 2.106489e-13 1.746005e-13 9.372404e-12 1.110920e-16
6495 1.622092e-13 1.351165e-13 2.121902e-13 1.768416e-13 9.569781e-12 1.107696e-16
6496 1.664478e-13 1.370913e-13 2.156854e-13 1.803723e-13 9.829929e-12 1.107836e-16
6497 1.680109e-13 1.374237e-13 2.209387e-13 1.839403e-13 9.915864e-12 1.104968e-16
6498 1.700100e-13 1.385007e-13 2.273646e-13 1.888191e-13 1.004523e-11 1.104532e-16
6499 1.720633e-13 1.396637e-13 2.334807e-13 1.933857e-13 1.014829e-11 1.102699e-16
6500 1.736725e-13 1.411590e-13 2.393378e-13 1.975040e-13 1.023566e-11 1.102144e-16
6501 1.758899e-13 1.430143e-13 2.455898e-13 2.022221e-13 1.037196e-11 1.103420e-16
6502 1.763499e-13 1.439381e-13 2.494116e-13 2.048019e-13 1.040505e-11 1.098685e-16
6503 1.761790e-13 1.440917e-13 2.525106e-13 2.070455e-13 1.037061e-11 1.102144e-16
6504 1.765474e-13 1.436478e-13 2.500813e-13 2.043485e-13 1.040425e-11 1.115195e-16
6505 1.672211e-13 1.405257e-13 2.449513e-13 2.028278e-13 9.804253e-12 1.100682e-16
6506 1.633787e-13 1.391338e-13 2.415109e-13 2.000203e-13 9.568901e-12 1.086390e-16
6507 1.591436e-13 1.373771e-13 2.371172e-13 1.974152e-13 9.325340e-12 1.091136e-16
6508 1.562267e-13 1.360246e-13 2.333503e-13 1.946416e-13 9.146014e-12 1.089137e-16
6509 1.475721e-13 1.310078e-13 2.240390e-13 1.871934e-13 8.623898e-12 1.091150e-16
6510 1.386666e-13 1.259558e-13 2.136072e-13 1.791649e-13 8.087502e-12 1.093437e-16
6511 1.328179e-13 1.210955e-13 2.043326e-13 1.741690e-13 7.721767e-12 1.093148e-16
6512 1.276161e-13 1.171959e-13 1.967262e-13 1.697804e-13 7.405529e-12 1.094118e-16
6513 1.246531e-13 1.141825e-13 1.919586e-13 1.665973e-13 7.245677e-12 1.096371e-16
6514 1.175571e-13 1.098144e-13 1.852921e-13 1.605088e-13 6.780312e-12 1.100767e-16
6515 1.126414e-13 1.063689e-13 1.793747e-13 1.544279e-13 6.502328e-12 1.105077e-16
6516 1.099877e-13 1.062724e-13 1.746291e-13 1.530567e-13 6.341189e-12 1.108125e-16
6517 1.096584e-13 1.066620e-13 1.722805e-13 1.528324e-13 6.303558e-12 1.110453e-16
6518 1.122970e-13 1.082983e-13 1.731101e-13 1.530577e-13 6.460699e-12 1.112833e-16
6519 1.165350e-13 1.099422e-13 1.753413e-13 1.536295e-13 6.707143e-12 1.115354e-16
6520 1.570492e-13 1.304222e-13 2.126560e-13 1.771966e-13 9.193055e-12 1.187352e-16
6521 2.351951e-13 1.725375e-13 3.180174e-13 2.227242e-13 1.401521e-11 1.182136e-16
6522 2.322483e-13 1.720221e-13 3.089035e-13 2.182714e-13 1.384658e-11 1.156464e-16
6523 2.259523e-13 1.704358e-13 2.954290e-13 2.111740e-13 1.349303e-11 1.143770e-16
6524 2.139429e-13 1.651766e-13 2.840819e-13 2.037162e-13 1.273152e-11 1.133488e-16
6525 2.013575e-13 1.588821e-13 2.705176e-13 1.948611e-13 1.192721e-11 1.134059e-16
6526 1.904810e-13 1.523749e-13 2.556010e-13 1.854250e-13 1.125330e-11 1.132372e-16
6527 1.815294e-13 1.479226e-13 2.426006e-13 1.764913e-13 1.071174e-11 1.130688e-16
6528 1.752175e-13 1.447947e-13 2.315701e-13 1.694509e-13 1.032396e-11 1.127595e-16
6529 1.651179e-13 1.382653e-13 2.274703e-13 1.701937e-13 9.756414e-12 1.122329e-16
6530 1.566005e-13 1.323723e-13 2.231241e-13 1.720581e-13 9.229425e-12 1.117573e-16
6531 1.502548e-13 1.277848e-13 2.193352e-13 1.735729e-13 8.865312e-12 1.112509e-16
6532 1.429065e-13 1.229583e-13 2.131952e-13 1.687444e-13 8.401040e-12 1.106422e-16
6533 1.417690e-13 1.223768e-13 2.148948e-13 1.700243e-13 8.340986e-12 1.102543e-16
6534 1.444332e-13 1.226308e-13 2.177793e-13 1.705546e-13 8.484744e-12 1.097770e-16
6535 2.316631e-13 1.697569e-13 2.763606e-13 2.093539e-13 1.372923e-11 1.131651e-16
6536 1.869603e-13 1.400485e-13 2.291258e-13 1.837627e-13 1.110575e-11 1.134174e-16
6537 1.811219e-13 1.378039e-13 2.251197e-13 1.816557e-13 1.081012e-11 1.120507e-16
6538 1.823347e-13 1.381226e-13 2.269718e-13 1.823249e-13 1.093692e-11 1.119097e-16
6539 1.864825e-13 1.409691e-13 2.325090e-13 1.846240e-13 1.122011e-11 1.117631e-16
6540 1.899576e-13 1.426560e-13 2.358805e-13 1.858132e-13 1.144544e-11 1.117175e-16
6541 1.952988e-13 1.444980e-13 2.401722e-13 1.878605e-13 1.177655e-11 1.117253e-16
6542 1.970048e-13 1.451202e-13 2.421992e-13 1.882233e-13 1.189169e-11 1.111515e-16
6543 1.992320e-13 1.456559e-13 2.445556e-13 1.891850e-13 1.203891e-11 1.111740e-16
6544 2.014749e-13 1.458422e-13 2.461760e-13 1.902056e-13 1.217646e-11 1.114636e-16
6545 2.036069e-13 1.460147e-13 2.480698e-13 1.910745e-13 1.232119e-11 1.115713e-16
6546 2.065441e-13 1.465637e-13 2.507756e-13 1.921530e-13 1.248600e-11 1.126159e-16
6547 2.092110e-13 1.472045e-13 2.539689e-13 1.925862e-13 1.264112e-11 1.125591e-16
6548 2.091291e-13 1.476310e-13 2.547172e-13 1.925072e-13 1.263519e-11 1.117950e-16
6549 2.082064e-13 1.472932e-13 2.543885e-13 1.918909e-13 1.257775e-11 1.118724e-16
6550 2.066383e-13 1.469268e-13 2.531107e-13 1.916410e-13 1.248480e-11 1.124062e-16
6551 2.041967e-13 1.460754e-13 2.507869e-13 1.905925e-13 1.234376e-11 1.116079e-16
6552 2.013457e-13 1.447548e-13 2.492807e-13 1.893198e-13 1.214770e-11 1.119078e-16
6553 1.976015e-13 1.432321e-13 2.461243e-13 1.882649e-13 1.193997e-11 1.119693e-16
6554 1.806337e-13 1.351114e-13 2.355798e-13 1.812227e-13 1.089902e-11 1.119710e-16
6555 1.668371e-13 1.279346e-13 2.255528e-13 1.736326e-13 1.003535e-11 1.119839e-16
6556 1.572187e-13 1.224359e-13 2.184293e-13 1.683668e-13 9.429580e-12 1.120358e-16
6557 1.487157e-13 1.190017e-13 2.116033e-13 1.642089e-13 8.919691e-12 1.120775e-16
6558 1.428563e-13 1.183089e-13 2.048499e-13 1.611427e-13 8.548686e-12 1.120889e-16
6559 1.401688e-13 1.190677e-13 2.004596e-13 1.602638e-13 8.367456e-12 1.120955e-16
6560 1.409713e-13 1.200031e-13 1.943709e-13 1.592695e-13 8.425118e-12 1.120701e-16
6561 1.423406e-13 1.215307e-13 1.913576e-13 1.593502e-13 8.520893e-12 1.120957e-16
6562 1.391928e-13 1.186016e-13 1.882675e-13 1.577924e-13 8.287654e-12 1.120869e-16
6563 1.367308e-13 1.158674e-13 1.876140e-13 1.568341e-13 8.152729e-12 1.121265e-16
6564 1.355093e-13 1.132382e-13 1.910540e-13 1.571234e-13 8.063309e-12 1.121924e-16
6565 1.355009e-13 1.118412e-13 1.971218e-13 1.581614e-13 8.051406e-12 1.122827e-16
6566 1.376153e-13 1.119675e-13 2.034721e-13 1.594806e-13 8.145875e-12 1.123888e-16
6567 1.407002e-13 1.143737e-13 2.098387e-13 1.616104e-13 8.326409e-12 1.125298e-16
6568 1.455242e-13 1.175890e-13 2.164270e-13 1.655987e-13 8.588439e-12 1.126956e-16
6569 1.508013e-13 1.209369e-13 2.237367e-13 1.696412e-13 8.903018e-12 1.128179e-16
6570 1.565460e-13 1.248185e-13 2.314571e-13 1.735387e-13 9.238824e-12 1.129439e-16
6571 1.427536e-13 1.172865e-13 2.120506e-13 1.654970e-13 8.375489e-12 1.132228e-16
6572 1.311654e-13 1.112566e-13 1.968378e-13 1.588626e-13 7.693784e-12 1.133439e-16
6573 1.226875e-13 1.053195e-13 1.864782e-13 1.528029e-13 7.156137e-12 1.135507e-16
6574 1.163370e-13 1.023148e-13 1.813654e-13 1.488296e-13 6.776843e-12 1.136488e-16
6575 1.130607e-13 1.019835e-13 1.799922e-13 1.475231e-13 6.578398e-12 1.137513e-16
6576 1.094653e-13 1.007598e-13 1.736650e-13 1.441194e-13 6.336132e-12 1.136408e-16
6577 1.085720e-13 1.006110e-13 1.748279e-13 1.435590e-13 6.286338e-12 1.137079e-16
6578 1.104827e-13 1.020519e-13 1.774393e-13 1.444566e-13 6.415557e-12 1.136174e-16
6579 1.138986e-13 1.042446e-13 1.809119e-13 1.463631e-13 6.644419e-12 1.135643e-16
6580 1.109364e-13 1.026614e-13 1.743002e-13 1.460194e-13 6.457961e-12 1.130666e-16
6581 1.153692e-13 1.041237e-13 1.768047e-13 1.479545e-13 6.722621e-12 1.130092e-16
6582 1.222997e-13 1.078270e-13 1.810451e-13 1.493127e-13 7.172038e-12 1.126895e-16
6583 1.274843e-13 1.115327e-13 1.822665e-13 1.477800e-13 7.480406e-12 1.125188e-16
6584 1.132177e-13 1.060350e-13 1.662218e-13 1.351993e-13 6.605685e-12 1.121701e-16
6585 1.066463e-13 1.024655e-13 1.642259e-13 1.360563e-13 6.157090e-12 1.118957e-16
6586 1.094642e-13 1.039265e-13 1.693983e-13 1.400995e-13 6.308187e-12 1.116347e-16
6587 1.170814e-13 1.077509e-13 1.762310e-13 1.443364e-13 6.712468e-12 1.113890e-16
6588 2.270103e-13 1.621085e-13 2.791938e-13 2.138275e-13 1.325831e-11 1.160589e-16
6589 1.740148e-13 1.379833e-13 2.296988e-13 1.808445e-13 1.010220e-11 1.108172e-16
6590 2.209111e-13 1.661472e-13 3.027296e-13 2.270939e-13 1.286914e-11 1.167737e-16
6591 2.101439e-13 1.614210e-13 2.876178e-13 2.191007e-13 1.216140e-11 1.165024e-16
6592 2.032891e-13 1.591013e-13 2.788346e-13 2.145501e-13 1.170994e-11 1.113117e-16
6593 1.982843e-13 1.566097e-13 2.730290e-13 2.111094e-13 1.138595e-11 1.119928e-16
6594 1.945915e-13 1.553218e-13 2.692929e-13 2.085446e-13 1.114095e-11 1.126744e-16
6595 1.925022e-13 1.543697e-13 2.666297e-13 2.064463e-13 1.099898e-11 1.133182e-16
6596 1.912947e-13 1.540766e-13 2.642732e-13 2.053229e-13 1.089204e-11 1.139108e-16
6597 1.901858e-13 1.536337e-13 2.640406e-13 2.046157e-13 1.080846e-11 1.144318e-16
6598 1.899196e-13 1.539866e-13 2.638536e-13 2.038975e-13 1.077426e-11 1.147887e-16
6599 1.901772e-13 1.539096e-13 2.634795e-13 2.025620e-13 1.077445e-11 1.150596e-16
6600 1.897222e-13 1.537664e-13 2.633793e-13 2.021226e-13 1.072676e-11 1.148138e-16
6601 1.888519e-13 1.539522e-13 2.628999e-13 2.020907e-13 1.066352e-11 1.152159e-16
6602 1.701130e-13 1.426433e-13 2.450309e-13 1.925822e-13 9.590263e-12 1.146460e-16
6603 1.593393e-13 1.358254e-13 2.337153e-13 1.851470e-13 8.973062e-12 1.148443e-16
6604 1.580113e-13 1.359596e-13 2.305066e-13 1.832149e-13 8.850271e-12 1.142513e-16
6605 1.556117e-13 1.355464e-13 2.279703e-13 1.833186e-13 8.696432e-12 1.144678e-16
6606 1.505589e-13 1.329271e-13 2.236686e-13 1.830948e-13 8.401547e-12 1.141636e-16
6607 1.469767e-13 1.314900e-13 2.198923e-13 1.828134e-13 8.179312e-12 1.143694e-16
6608 1.433432e-13 1.303716e-13 2.159112e-13 1.826794e-13 7.971406e-12 1.138388e-16
6609 1.429398e-13 1.297339e-13 2.124934e-13 1.813770e-13 7.947022e-12 1.140759e-16
6610 1.513433e-13 1.318477e-13 2.123344e-13 1.815678e-13 8.369107e-12 1.141774e-16
6611 1.680922e-13 1.422188e-13 2.048724e-13 1.781639e-13 9.269041e-12 1.148291e-16
6612 1.748033e-13 1.475759e-13 2.583216e-13 2.073956e-13 9.827786e-12 1.164109e-16
6613 2.245738e-13 1.683420e-13 2.713393e-13 2.124309e-13 1.293618e-11 1.173821e-16
6614 3.275500e-13 2.307506e-13 3.832467e-13 2.875468e-13 1.941688e-11 1.200505e-16
6615 3.143724e-13 2.257786e-13 3.728920e-13 2.799825e-13 1.856373e-11 1.074622e-16
6616 3.040076e-13 2.202598e-13 3.639361e-13 2.734567e-13 1.791795e-11 1.080226e-16
6617 2.936408e-13 2.156637e-13 3.569259e-13 2.674574e-13 1.731055e-11 1.087230e-16
6618 2.839475e-13 2.109562e-13 3.506411e-13 2.628221e-13 1.673957e-11 1.094004e-16
6619 2.753254e-13 2.061919e-13 3.447411e-13 2.583714e-13 1.621256e-11 1.100134e-16
6620 2.666583e-13 2.020958e-13 3.395935e-13 2.539400e-13 1.566620e-11 1.106209e-16
6621 2.584561e-13 1.979844e-13 3.343636e-13 2.502078e-13 1.513518e-11 1.109529e-16
6622 2.386932e-13 1.852462e-13 3.138045e-13 2.369186e-13 1.392731e-11 1.109085e-16
6623 2.252940e-13 1.761542e-13 2.981615e-13 2.276097e-13 1.307886e-11 1.106937e-16
6624 2.108620e-13 1.669962e-13 2.840680e-13 2.181562e-13 1.217756e-11 1.113470e-16
6625 1.859014e-13 1.585411e-13 2.664679e-13 2.112106e-13 1.060066e-11 1.156869e-16
6626 2.064403e-13 1.788199e-13 2.841237e-13 2.223789e-13 1.177529e-11 1.239932e-16
6627 2.043967e-13 1.780718e-13 2.802451e-13 2.209966e-13 1.174183e-11 1.191124e-16
6628 2.011342e-13 1.754130e-13 2.774526e-13 2.179342e-13 1.155916e-11 1.171642e-16
6629 1.980005e-13 1.725018e-13 2.755222e-13 2.161207e-13 1.136815e-11 1.171804e-16
6630 1.941286e-13 1.696462e-13 2.724721e-13 2.142413e-13 1.118441e-11 1.172075e-16
6631 1.901557e-13 1.663760e-13 2.696140e-13 2.117238e-13 1.096608e-11 1.171604e-16
6632 1.862684e-13 1.631653e-13 2.661768e-13 2.089593e-13 1.074555e-11 1.161175e-16
6633 1.814587e-13 1.593985e-13 2.622404e-13 2.061110e-13 1.048281e-11 1.162131e-16
6634 1.768044e-13 1.556890e-13 2.571489e-13 2.029080e-13 1.020135e-11 1.161775e-16
6635 1.695894e-13 1.492363e-13 2.448047e-13 1.954117e-13 9.805481e-12 1.156368e-16
6636 1.607442e-13 1.415368e-13 2.314487e-13 1.866141e-13 9.247390e-12 1.157269e-16
6637 1.625574e-13 1.436488e-13 2.289702e-13 1.858966e-13 9.325324e-12 1.149941e-16
6638 1.687092e-13 1.486342e-13 2.322667e-13 1.883911e-13 9.628902e-12 1.150945e-16
6639 1.829538e-13 1.607120e-13 2.465007e-13 1.972924e-13 1.039511e-11 1.160679e-16
6640 1.702745e-13 1.519432e-13 2.352867e-13 1.887387e-13 9.579097e-12 1.127093e-16
6641 1.648095e-13 1.441897e-13 2.255528e-13 1.813232e-13 9.198405e-12 1.130425e-16
6642 1.623607e-13 1.404230e-13 2.214882e-13 1.765103e-13 9.081960e-12 1.133436e-16
6643 1.600638e-13 1.377521e-13 2.148827e-13 1.727634e-13 8.938912e-12 1.136252e-16
6644 1.550411e-13 1.354444e-13 2.085537e-13 1.707414e-13 8.658625e-12 1.135734e-16
6645 1.463257e-13 1.320697e-13 2.023018e-13 1.674459e-13 8.140498e-12 1.126034e-16
6646 1.432952e-13 1.308078e-13 2.046904e-13 1.681368e-13 7.986888e-12 1.128153e-16
6647 1.471358e-13 1.321985e-13 2.148752e-13 1.732346e-13 8.220653e-12 1.120823e-16
6648 1.554367e-13 1.346663e-13 2.274817e-13 1.798577e-13 8.712574e-12 1.119479e-16
6649 1.647083e-13 1.388601e-13 2.390012e-13 1.858629e-13 9.259118e-12 1.114576e-16
6650 1.742610e-13 1.436842e-13 2.488098e-13 1.923904e-13 9.832002e-12 1.112255e-16
6651 1.828416e-13 1.483943e-13 2.580224e-13 1.980746e-13 1.035594e-11 1.108335e-16
6652 1.904720e-13 1.525992e-13 2.657880e-13 2.032879e-13 1.081131e-11 1.104934e-16
6653 1.969805e-13 1.564865e-13 2.725254e-13 2.072180e-13 1.122273e-11 1.101429e-16
6654 2.022822e-13 1.595544e-13 2.777850e-13 2.106084e-13 1.156828e-11 1.098806e-16
6655 2.058716e-13 1.615027e-13 2.815741e-13 2.128912e-13 1.180737e-11 1.096634e-16
6656 2.114995e-13 1.644207e-13 2.880326e-13 2.162989e-13 1.213628e-11 1.108231e-16
6657 2.155814e-13 1.660023e-13 2.932543e-13 2.175504e-13 1.236903e-11 1.120157e-16
6658 2.037232e-13 1.586686e-13 2.849494e-13 2.100723e-13 1.167329e-11 1.155838e-16
6659 2.069554e-13 1.544767e-13 2.884455e-13 2.052310e-13 1.191199e-11 1.096519e-16
6660 2.032123e-13 1.511185e-13 2.887107e-13 2.042115e-13 1.167464e-11 1.105672e-16
6661 2.011524e-13 1.500588e-13 2.864037e-13 2.021399e-13 1.155047e-11 1.095525e-16
6662 1.995337e-13 1.492115e-13 2.839278e-13 2.001982e-13 1.145483e-11 1.096532e-16
6663 1.984949e-13 1.480245e-13 2.815320e-13 1.978112e-13 1.134577e-11 1.097478e-16
6664 1.970734e-13 1.469805e-13 2.784836e-13 1.956955e-13 1.123991e-11 1.097887e-16
6665 1.941940e-13 1.453745e-13 2.752376e-13 1.929646e-13 1.107627e-11 1.097276e-16
6666 1.909087e-13 1.435485e-13 2.702389e-13 1.902283e-13 1.086910e-11 1.097099e-16
6667 1.867301e-13 1.409582e-13 2.639649e-13 1.866717e-13 1.063914e-11 1.101078e-16
6668 1.819640e-13 1.385940e-13 2.569788e-13 1.828639e-13 1.036726e-11 1.089081e-16
6669 1.774865e-13 1.360845e-13 2.497900e-13 1.789825e-13 1.011760e-11 1.090126e-16
6670 1.730947e-13 1.334564e-13 2.421883e-13 1.755615e-13 9.861312e-12 1.089853e-16
6671 1.686210e-13 1.310874e-13 2.352825e-13 1.720429e-13 9.630911e-12 1.089387e-16
6672 1.643465e-13 1.289133e-13 2.281769e-13 1.685369e-13 9.371525e-12 1.088898e-16
6673 1.600308e-13 1.266411e-13 2.214560e-13 1.652703e-13 9.118761e-12 1.088441e-16
6674 1.511929e-13 1.225446e-13 2.105380e-13 1.580400e-13 8.584025e-12 1.087919e-16
6675 1.436993e-13 1.191139e-13 2.003310e-13 1.524048e-13 8.159486e-12 1.087556e-16
6676 1.387730e-13 1.166354e-13 1.934639e-13 1.492450e-13 7.865859e-12 1.087080e-16
6677 2.004581e-13 1.505771e-13 2.521585e-13 1.983242e-13 1.145284e-11 1.139735e-16
6678 1.706286e-13 1.336970e-13 2.213318e-13 1.824233e-13 9.637702e-12 1.126550e-16
6679 1.700561e-13 1.340753e-13 2.228515e-13 1.815144e-13 9.636997e-12 1.122800e-16
6680 1.717768e-13 1.357145e-13 2.280181e-13 1.827779e-13 9.764501e-12 1.113155e-16
6681 1.754247e-13 1.392862e-13 2.352689e-13 1.866784e-13 1.001388e-11 1.108283e-16
6682 1.807651e-13 1.430690e-13 2.444412e-13 1.912510e-13 1.036919e-11 1.106546e-16
6683 1.871151e-13 1.474936e-13 2.537944e-13 1.967722e-13 1.076479e-11 1.106905e-16
6684 1.934714e-13 1.522533e-13 2.633549e-13 2.020303e-13 1.116249e-11 1.108529e-16
6685 1.999392e-13 1.568359e-13 2.730369e-13 2.069022e-13 1.154377e-11 1.111219e-16
6686 2.061347e-13 1.612649e-13 2.818496e-13 2.114248e-13 1.193292e-11 1.114382e-16
6687 2.120052e-13 1.654703e-13 2.901869e-13 2.160191e-13 1.229109e-11 1.117793e-16
6688 2.166958e-13 1.685872e-13 2.967332e-13 2.199263e-13 1.259544e-11 1.121142e-16
6689 2.207967e-13 1.715603e-13 3.018849e-13 2.231218e-13 1.285286e-11 1.124329e-16
6690 2.241437e-13 1.735260e-13 3.059423e-13 2.257690e-13 1.305765e-11 1.127454e-16
6691 2.264464e-13 1.751798e-13 3.091081e-13 2.276409e-13 1.319100e-11 1.130050e-16
6692 2.538101e-13 1.946173e-13 3.476161e-13 2.519124e-13 1.485229e-11 1.176813e-16
6693 2.451593e-13 1.899630e-13 3.355068e-13 2.442054e-13 1.432109e-11 1.120886e-16
6694 2.301826e-13 1.792384e-13 3.121279e-13 2.288721e-13 1.340747e-11 1.119653e-16
6695 2.206280e-13 1.728941e-13 2.946328e-13 2.178116e-13 1.284901e-11 1.117327e-16
6696 2.116376e-13 1.677743e-13 2.879948e-13 2.135576e-13 1.228198e-11 1.113996e-16
6697 2.047082e-13 1.646105e-13 2.839621e-13 2.120557e-13 1.187432e-11 1.110752e-16
6698 1.990581e-13 1.626276e-13 2.805365e-13 2.118560e-13 1.154433e-11 1.107785e-16
6699 1.959867e-13 1.626520e-13 2.768397e-13 2.128666e-13 1.129543e-11 1.105186e-16
6700 1.919561e-13 1.629518e-13 2.730332e-13 2.119763e-13 1.099746e-11 1.103408e-16
6701 1.895807e-13 1.586008e-13 2.620904e-13 2.029103e-13 1.079631e-11 1.102883e-16
6702 1.918631e-13 1.574379e-13 2.552096e-13 1.951865e-13 1.089600e-11 1.102128e-16
6703 1.914817e-13 1.550174e-13 2.443416e-13 1.838516e-13 1.090430e-11 1.102873e-16
6704 1.668129e-13 1.364271e-13 2.145566e-13 1.675829e-13 9.578929e-12 1.119610e-16
6705 1.435874e-13 1.240886e-13 1.904063e-13 1.596463e-13 8.129277e-12 1.117046e-16
6706 1.397142e-13 1.228800e-13 1.953093e-13 1.600359e-13 7.878720e-12 1.103569e-16
6707 1.444804e-13 1.254343e-13 2.051491e-13 1.649920e-13 8.137731e-12 1.102857e-16
6708 1.547379e-13 1.309236e-13 2.167530e-13 1.724458e-13 8.736596e-12 1.102585e-16
6709 1.665809e-13 1.366414e-13 2.302977e-13 1.807897e-13 9.430651e-12 1.102180e-16
6710 1.785169e-13 1.427479e-13 2.436850e-13 1.895872e-13 1.017627e-11 1.102490e-16
6711 1.907421e-13 1.494737e-13 2.567348e-13 1.977467e-13 1.091429e-11 1.102862e-16
6712 2.028071e-13 1.558297e-13 2.692079e-13 2.059898e-13 1.163865e-11 1.103468e-16
6713 2.144288e-13 1.616820e-13 2.809949e-13 2.140345e-13 1.234883e-11 1.104334e-16
6714 2.250368e-13 1.675132e-13 2.916628e-13 2.212782e-13 1.300136e-11 1.105275e-16
6715 2.352854e-13 1.725957e-13 3.016155e-13 2.280858e-13 1.360350e-11 1.106346e-16
6716 2.539288e-13 1.828076e-13 3.206390e-13 2.408319e-13 1.474357e-11 1.122596e-16
6717 3.385182e-13 2.309743e-13 4.152857e-13 3.028315e-13 1.990937e-11 1.171617e-16
6718 3.252659e-13 2.270670e-13 4.085662e-13 2.989760e-13 1.907033e-11 1.138059e-16
6719 3.157849e-13 2.230834e-13 4.014893e-13 2.927444e-13 1.850558e-11 1.109742e-16
6720 3.090194e-13 2.203416e-13 3.955135e-13 2.892901e-13 1.807838e-11 1.108087e-16
6721 3.030065e-13 2.173896e-13 3.897720e-13 2.858592e-13 1.769605e-11 1.110890e-16
6722 2.969030e-13 2.144064e-13 3.844281e-13 2.832352e-13 1.728771e-11 1.113075e-16
6723 2.906456e-13 2.114248e-13 3.792670e-13 2.800696e-13 1.692153e-11 1.114432e-16
6724 2.847991e-13 2.090944e-13 3.743769e-13 2.771478e-13 1.657427e-11 1.115219e-16
6725 2.797231e-13 2.072932e-13 3.685184e-13 2.745557e-13 1.620423e-11 1.115931e-16
6726 2.747721e-13 2.054805e-13 3.643445e-13 2.721140e-13 1.590272e-11 1.116748e-16
6727 2.702257e-13 2.037462e-13 3.603478e-13 2.697649e-13 1.560758e-11 1.117419e-16
6728 2.658658e-13 2.016994e-13 3.561194e-13 2.672510e-13 1.532853e-11 1.118110e-16
6729 2.580482e-13 1.989764e-13 3.486840e-13 2.627520e-13 1.480170e-11 1.135687e-16
6730 2.532179e-13 1.982147e-13 3.424432e-13 2.588331e-13 1.449004e-11 1.137275e-16
6731 2.508174e-13 1.984037e-13 3.384331e-13 2.566488e-13 1.434649e-11 1.131312e-16
6732 2.500460e-13 1.985766e-13 3.360500e-13 2.556508e-13 1.427986e-11 1.123498e-16
6733 2.495943e-13 1.985534e-13 3.338682e-13 2.544826e-13 1.422640e-11 1.121708e-16
6734 2.490690e-13 1.980604e-13 3.313832e-13 2.535129e-13 1.419546e-11 1.121915e-16
6735 2.483912e-13 1.975428e-13 3.291399e-13 2.520948e-13 1.413917e-11 1.121245e-16
6736 2.473108e-13 1.967460e-13 3.264031e-13 2.504334e-13 1.404942e-11 1.120426e-16
6737 2.460939e-13 1.958520e-13 3.238365e-13 2.492485e-13 1.399674e-11 1.119537e-16
6738 2.450930e-13 1.947304e-13 3.210149e-13 2.473761e-13 1.393468e-11 1.118485e-16
6739 2.440793e-13 1.936508e-13 3.188683e-13 2.454393e-13 1.383804e-11 1.117329e-16
6740 2.423274e-13 1.925657e-13 3.166512e-13 2.430569e-13 1.373208e-11 1.115543e-16
6741 2.407478e-13 1.912441e-13 3.139054e-13 2.408130e-13 1.363087e-11 1.114549e-16
6742 2.386858e-13 1.903017e-13 3.109162e-13 2.377605e-13 1.352490e-11 1.113926e-16
6743 2.364933e-13 1.887376e-13 3.079448e-13 2.354879e-13 1.340656e-11 1.113531e-16
6744 2.343413e-13 1.873260e-13 3.044466e-13 2.330870e-13 1.330472e-11 1.112908e-16
6745 2.319477e-13 1.857702e-13 3.014332e-13 2.307285e-13 1.317054e-11 1.112377e-16
6746 2.295418e-13 1.842440e-13 2.975189e-13 2.283575e-13 1.304481e-11 1.111652e-16
6747 2.270989e-13 1.821595e-13 2.933130e-13 2.252551e-13 1.289283e-11 1.110991e-16
6748 2.141857e-13 1.743431e-13 2.830328e-13 2.187039e-13 1.207593e-11 1.109850e-16
6749 2.028856e-13 1.644371e-13 2.671821e-13 2.066025e-13 1.139718e-11 1.110576e-16
6750 1.941137e-13 1.575974e-13 2.537393e-13 1.974331e-13 1.087127e-11 1.110304e-16
6751 1.879307e-13 1.530083e-13 2.442376e-13 1.914963e-13 1.048822e-11 1.109218e-16
6752 1.827371e-13 1.494663e-13 2.382284e-13 1.889454e-13 1.020908e-11 1.107246e-16
6753 1.741110e-13 1.444669e-13 2.332957e-13 1.868361e-13 9.714610e-12 1.106034e-16
6754 1.691646e-13 1.424935e-13 2.331912e-13 1.888264e-13 9.452925e-12 1.106997e-16
6755 1.684730e-13 1.428174e-13 2.373926e-13 1.929433e-13 9.412596e-12 1.105191e-16
6756 1.622474e-13 1.418581e-13 2.350148e-13 1.926534e-13 8.993135e-12 1.100063e-16
