# Iterations  ResRho  ResRhoU  ResRhoV  ResRhoW  ResRhoE  ResTrb
VARIABLES=iterations ResRho  ResRhoU  ResRhoV  ResRhoW  ResRhoE  ResTrb
4023 6.265471e-08 1.657735e-07 1.947218e-07 3.231665e-07 3.982609e-06 4.089986e-13
4024 6.378505e-08 1.645538e-07 1.939574e-07 3.265078e-07 4.051558e-06 4.065383e-13
4025 6.501247e-08 1.634056e-07 1.935480e-07 3.298849e-07 4.126713e-06 4.042751e-13
4026 6.626679e-08 1.623447e-07 1.932191e-07 3.334638e-07 4.204082e-06 4.020013e-13
4027 6.756042e-08 1.614179e-07 1.931485e-07 3.371025e-07 4.283697e-06 3.994492e-13
4028 6.883130e-08 1.605782e-07 1.932738e-07 3.404263e-07 4.361661e-06 3.964019e-13
4029 7.005613e-08 1.597185e-07 1.934423e-07 3.435058e-07 4.436800e-06 3.942792e-13
4030 7.121802e-08 1.588402e-07 1.935540e-07 3.463209e-07 4.508041e-06 3.920820e-13
4031 7.230378e-08 1.580040e-07 1.935299e-07 3.489409e-07 4.574533e-06 3.896571e-13
4032 7.329952e-08 1.572014e-07 1.933364e-07 3.513662e-07 4.635388e-06 3.869884e-13
4033 7.418398e-08 1.564235e-07 1.929619e-07 3.535828e-07 4.689310e-06 3.843226e-13
4034 7.627463e-08 1.509541e-07 1.825135e-07 3.668915e-07 4.805271e-06 5.817697e-13
4035 6.914320e-08 1.457535e-07 1.692256e-07 3.705768e-07 4.336832e-06 6.464038e-13
4036 7.023678e-08 1.439407e-07 1.648881e-07 3.695572e-07 4.394594e-06 5.497979e-13
4037 7.129960e-08 1.419030e-07 1.644786e-07 3.685852e-07 4.455117e-06 5.001948e-13
4038 7.183579e-08 1.413096e-07 1.632306e-07 3.692066e-07 4.484555e-06 4.714046e-13
4039 7.273705e-08 1.405737e-07 1.637191e-07 3.689265e-07 4.538549e-06 4.400621e-13
4040 7.468383e-08 1.403064e-07 1.656432e-07 3.678723e-07 4.656589e-06 4.374604e-13
4041 7.631264e-08 1.404503e-07 1.674137e-07 3.658881e-07 4.756991e-06 4.154319e-13
4042 7.879999e-08 1.416581e-07 1.719496e-07 3.618504e-07 4.910228e-06 4.147205e-13
4043 8.114287e-08 1.424809e-07 1.773111e-07 3.576084e-07 5.055984e-06 4.051693e-13
4044 8.333737e-08 1.440527e-07 1.857029e-07 3.518573e-07 5.191979e-06 4.069235e-13
4045 8.420069e-08 1.441986e-07 1.910296e-07 3.479204e-07 5.246004e-06 3.897996e-13
4046 8.495736e-08 1.446742e-07 1.986132e-07 3.436000e-07 5.293065e-06 3.870660e-13
4047 8.512314e-08 1.440966e-07 2.033954e-07 3.394234e-07 5.304402e-06 3.731769e-13
4048 8.601977e-08 1.439585e-07 2.104977e-07 3.346819e-07 5.361950e-06 3.670058e-13
4049 8.725487e-08 1.437192e-07 2.191378e-07 3.306519e-07 5.442526e-06 3.578129e-13
4050 8.886171e-08 1.440007e-07 2.300433e-07 3.253256e-07 5.545820e-06 3.480105e-13
4051 8.992804e-08 1.439740e-07 2.421401e-07 3.191716e-07 5.616351e-06 3.408616e-13
4052 9.158343e-08 1.441728e-07 2.547229e-07 3.123435e-07 5.723769e-06 3.337837e-13
4053 9.322533e-08 1.441293e-07 2.695400e-07 3.035922e-07 5.832022e-06 3.337963e-13
4054 9.436450e-08 1.437953e-07 2.813439e-07 2.956900e-07 5.907382e-06 3.260723e-13
4055 9.580740e-08 1.436376e-07 2.968444e-07 2.856865e-07 6.004113e-06 3.303748e-13
4056 9.663120e-08 1.431328e-07 3.080630e-07 2.779340e-07 6.059579e-06 3.224803e-13
4057 9.813980e-08 1.433291e-07 3.249334e-07 2.668720e-07 6.160859e-06 3.356855e-13
4058 9.850410e-08 1.432402e-07 3.348316e-07 2.589114e-07 6.186603e-06 3.277515e-13
4059 9.949350e-08 1.441358e-07 3.492797e-07 2.452028e-07 6.253633e-06 3.496758e-13
4060 9.762440e-08 1.442259e-07 3.513454e-07 2.350078e-07 6.134150e-06 3.398544e-13
4061 9.407549e-08 1.459989e-07 3.464294e-07 2.158620e-07 5.906201e-06 3.680039e-13
4062 8.884448e-08 1.469188e-07 3.338438e-07 2.026269e-07 5.567031e-06 3.622689e-13
4063 8.168631e-08 1.534106e-07 3.023137e-07 1.872047e-07 5.103151e-06 3.880737e-13
4064 7.546847e-08 1.633774e-07 2.622612e-07 1.840085e-07 4.704408e-06 4.101717e-13
4065 7.378546e-08 1.771184e-07 2.239202e-07 1.937994e-07 4.614256e-06 4.327750e-13
4066 7.894022e-08 2.019563e-07 1.755182e-07 2.251561e-07 5.001257e-06 4.762505e-13
4067 9.969140e-08 2.470414e-07 1.542198e-07 2.944881e-07 6.444524e-06 5.786181e-13
4068 1.347386e-07 2.991920e-07 2.335704e-07 3.845216e-07 8.791277e-06 7.590565e-13
4069 1.670315e-07 3.349599e-07 3.332662e-07 4.590783e-07 1.089597e-05 9.663300e-13
4070 1.920086e-07 3.556094e-07 4.078286e-07 5.249811e-07 1.245939e-05 1.195556e-12
4071 2.045554e-07 3.726309e-07 4.371192e-07 5.858576e-07 1.319816e-05 1.314656e-12
4072 2.282924e-07 4.220531e-07 4.529911e-07 8.645185e-07 1.442185e-05 1.440861e-12
4073 1.680717e-07 2.677750e-07 4.423710e-07 8.524977e-07 1.066630e-05 1.543373e-12
4074 1.695544e-07 2.996422e-07 5.575416e-07 7.957830e-07 1.072894e-05 1.305944e-12
4075 1.721718e-07 2.647316e-07 5.819619e-07 5.678505e-07 1.098226e-05 1.240552e-12
4076 1.826821e-07 2.718304e-07 6.481738e-07 4.955266e-07 1.166900e-05 1.129605e-12
4077 2.053697e-07 3.005138e-07 7.697353e-07 4.417455e-07 1.307018e-05 1.062600e-12
4078 2.101672e-07 2.912350e-07 8.201771e-07 4.433703e-07 1.337033e-05 8.652011e-13
4079 1.986521e-07 2.813813e-07 8.382456e-07 4.369796e-07 1.264344e-05 7.379131e-13
4080 1.955389e-07 2.657781e-07 8.613663e-07 4.408042e-07 1.244978e-05 6.445018e-13
4081 1.826051e-07 2.561317e-07 8.793169e-07 4.396547e-07 1.163114e-05 5.834223e-13
4082 1.790558e-07 2.448562e-07 9.054086e-07 4.476264e-07 1.140260e-05 5.590378e-13
4083 1.668640e-07 2.396273e-07 9.113202e-07 4.491153e-07 1.063475e-05 5.443342e-13
4084 1.624585e-07 2.348604e-07 9.071895e-07 4.573668e-07 1.036610e-05 5.718748e-13
4085 1.520811e-07 2.328900e-07 8.996500e-07 4.586652e-07 9.720437e-06 5.818200e-13
4086 1.502671e-07 2.293007e-07 8.869702e-07 4.661921e-07 9.617552e-06 6.395590e-13
4087 1.424164e-07 2.273097e-07 8.749620e-07 4.687611e-07 9.131531e-06 6.372968e-13
4088 1.414153e-07 2.234117e-07 8.566215e-07 4.772109e-07 9.075737e-06 6.853847e-13
4089 1.347269e-07 2.212727e-07 8.424971e-07 4.806715e-07 8.660500e-06 6.554113e-13
4090 1.342427e-07 2.170285e-07 8.214243e-07 4.893049e-07 8.632556e-06 6.944536e-13
4091 1.285154e-07 2.146278e-07 8.060118e-07 4.929894e-07 8.275578e-06 6.562061e-13
4092 1.285113e-07 2.103504e-07 7.835602e-07 5.011088e-07 8.274483e-06 6.861999e-13
4093 1.235795e-07 2.081053e-07 7.672953e-07 5.044890e-07 7.965914e-06 6.488857e-13
4094 1.241774e-07 2.040881e-07 7.439457e-07 5.117051e-07 8.000621e-06 6.734133e-13
4095 1.202515e-07 2.021540e-07 7.272126e-07 5.148151e-07 7.754268e-06 6.384576e-13
4096 1.218464e-07 1.983487e-07 7.034613e-07 5.208564e-07 7.850299e-06 6.586210e-13
4097 1.189194e-07 1.963320e-07 6.864513e-07 5.227571e-07 7.665726e-06 6.221121e-13
4098 1.210636e-07 1.927918e-07 6.621996e-07 5.264496e-07 7.795530e-06 6.345347e-13
4099 1.186006e-07 1.914896e-07 6.441213e-07 5.267575e-07 7.639339e-06 5.991272e-13
4100 1.210313e-07 1.890191e-07 6.186491e-07 5.269584e-07 7.785830e-06 6.089597e-13
4101 1.187665e-07 1.881418e-07 5.988918e-07 5.236469e-07 7.640398e-06 5.825256e-13
4102 1.206939e-07 1.861816e-07 5.702550e-07 5.167678e-07 7.751629e-06 5.922518e-13
4103 1.182996e-07 1.867842e-07 5.453207e-07 5.065913e-07 7.594435e-06 5.724926e-13
4104 1.207807e-07 1.895538e-07 5.122671e-07 4.886531e-07 7.741723e-06 5.795636e-13
4105 1.201062e-07 1.961819e-07 4.850468e-07 4.680340e-07 7.696501e-06 5.660213e-13
4106 1.232944e-07 2.089427e-07 4.505961e-07 4.347164e-07 7.895977e-06 5.771198e-13
4107 1.216134e-07 2.227412e-07 4.231857e-07 4.018993e-07 7.795596e-06 5.698767e-13
4108 1.194280e-07 2.396004e-07 3.826726e-07 3.563188e-07 7.675168e-06 5.882625e-13
4109 1.132942e-07 2.518241e-07 3.444877e-07 3.309246e-07 7.317656e-06 5.904706e-13
4110 1.087159e-07 2.624338e-07 3.002855e-07 3.233234e-07 7.077753e-06 6.155114e-13
4111 1.046966e-07 2.696936e-07 2.715908e-07 3.273831e-07 6.881186e-06 6.286366e-13
4112 1.043938e-07 2.755116e-07 2.516801e-07 3.407792e-07 6.929273e-06 6.653637e-13
4113 1.053897e-07 2.788004e-07 2.435613e-07 3.498775e-07 7.035503e-06 6.869218e-13
4114 1.087800e-07 2.782550e-07 2.338834e-07 3.487998e-07 7.246792e-06 7.323568e-13
4115 1.092248e-07 2.737311e-07 2.252950e-07 3.317940e-07 7.226472e-06 7.392871e-13
4116 1.085944e-07 2.660916e-07 2.270465e-07 3.001836e-07 7.096736e-06 7.502368e-13
4117 1.068650e-07 2.573271e-07 2.514042e-07 2.583312e-07 6.873221e-06 7.603236e-13
4118 1.048042e-07 2.462316e-07 3.020563e-07 2.211403e-07 6.611444e-06 7.814990e-13
4119 1.054387e-07 2.350399e-07 3.510145e-07 2.399861e-07 6.566245e-06 8.180681e-13
4120 1.036429e-07 2.259380e-07 3.558441e-07 2.569157e-07 6.438145e-06 8.119391e-13
4121 1.022805e-07 2.173052e-07 3.525457e-07 2.681804e-07 6.347519e-06 8.151316e-13
4122 1.012692e-07 1.996686e-07 3.500471e-07 2.758247e-07 6.277197e-06 8.407047e-13
4123 9.976484e-08 1.862144e-07 3.436226e-07 2.771832e-07 6.180438e-06 8.444613e-13
4124 9.600509e-08 1.722710e-07 3.151123e-07 2.788989e-07 5.948044e-06 8.894114e-13
4125 9.363780e-08 1.663488e-07 3.011176e-07 2.730668e-07 5.801326e-06 8.609954e-13
4126 9.344828e-08 1.544883e-07 2.746703e-07 2.677998e-07 5.802485e-06 9.235050e-13
4127 9.181275e-08 1.500082e-07 2.623312e-07 2.660637e-07 5.706829e-06 8.469856e-13
4128 9.259914e-08 1.410425e-07 2.332199e-07 2.684514e-07 5.776883e-06 8.885168e-13
4129 9.134021e-08 1.388895e-07 2.240456e-07 2.691229e-07 5.705816e-06 7.980609e-13
4130 9.142828e-08 1.323575e-07 2.029172e-07 2.742020e-07 5.727472e-06 8.018463e-13
4131 8.997241e-08 1.301472e-07 1.969461e-07 2.731954e-07 5.643092e-06 7.224733e-13
4132 9.051153e-08 1.251694e-07 1.857130e-07 2.721862e-07 5.680720e-06 6.879963e-13
4133 9.124756e-08 1.243894e-07 1.834825e-07 2.690669e-07 5.730917e-06 6.333447e-13
4134 9.163238e-08 1.198838e-07 1.776069e-07 2.592415e-07 5.755492e-06 6.025381e-13
4135 9.049780e-08 1.178411e-07 1.759604e-07 2.486208e-07 5.685017e-06 5.566199e-13
4136 9.018811e-08 1.140592e-07 1.737069e-07 2.346090e-07 5.663842e-06 5.268074e-13
4137 8.845744e-08 1.112792e-07 1.713497e-07 2.197925e-07 5.553917e-06 4.941867e-13
4138 8.700366e-08 1.074495e-07 1.675945e-07 2.039596e-07 5.460344e-06 4.703386e-13
4139 8.504498e-08 1.046294e-07 1.636962e-07 1.883387e-07 5.335915e-06 4.462238e-13
4140 8.348777e-08 1.012509e-07 1.588603e-07 1.740715e-07 5.235988e-06 4.262568e-13
4141 8.186095e-08 9.873198e-08 1.538677e-07 1.606103e-07 5.133055e-06 4.076608e-13
4142 8.101828e-08 9.608983e-08 1.497865e-07 1.506234e-07 5.079189e-06 3.888646e-13
4143 8.049820e-08 9.410035e-08 1.461126e-07 1.420391e-07 5.047328e-06 3.751066e-13
4144 8.027551e-08 9.194328e-08 1.426656e-07 1.370883e-07 5.033685e-06 3.624384e-13
4145 8.000494e-08 9.044069e-08 1.401250e-07 1.344935e-07 5.018071e-06 3.498333e-13
4146 7.960076e-08 8.852589e-08 1.386735e-07 1.355828e-07 4.993333e-06 3.464290e-13
4147 7.878920e-08 8.742793e-08 1.375305e-07 1.373454e-07 4.943693e-06 3.283699e-13
4148 7.725872e-08 8.572940e-08 1.372223e-07 1.412029e-07 4.847387e-06 3.237458e-13
4149 7.523501e-08 8.476582e-08 1.367845e-07 1.434854e-07 4.720719e-06 3.064720e-13
4150 7.331918e-08 8.333269e-08 1.382203e-07 1.473928e-07 4.599155e-06 3.009123e-13
4151 7.250651e-08 8.265355e-08 1.377905e-07 1.486154e-07 4.548551e-06 2.800534e-13
4152 7.015171e-08 7.930851e-08 1.317819e-07 1.469081e-07 4.399466e-06 3.145174e-13
4153 6.794059e-08 7.770702e-08 1.254976e-07 1.416245e-07 4.260073e-06 2.649227e-13
4154 6.553269e-08 7.446586e-08 1.175407e-07 1.365425e-07 4.106886e-06 2.865069e-13
4155 6.411009e-08 7.344986e-08 1.124315e-07 1.335033e-07 4.017308e-06 2.543951e-13
4156 6.186651e-08 7.065588e-08 1.050300e-07 1.307971e-07 3.874601e-06 2.884980e-13
4157 6.092435e-08 6.979114e-08 9.998726e-08 1.285257e-07 3.815771e-06 2.542866e-13
4158 5.979315e-08 6.792526e-08 9.742356e-08 1.276209e-07 3.743664e-06 2.678146e-13
4159 5.902399e-08 6.725193e-08 9.284774e-08 1.264858e-07 3.695907e-06 2.518345e-13
4160 5.852401e-08 6.650296e-08 9.177665e-08 1.272662e-07 3.664146e-06 2.419440e-13
4161 5.867755e-08 6.634349e-08 9.148407e-08 1.278529e-07 3.674247e-06 2.183233e-13
4162 5.907055e-08 6.628440e-08 9.245305e-08 1.290645e-07 3.699453e-06 2.060531e-13
4163 5.964900e-08 6.629221e-08 9.389244e-08 1.305651e-07 3.736397e-06 1.984058e-13
4164 6.038860e-08 6.633870e-08 9.556850e-08 1.321992e-07 3.783549e-06 1.930163e-13
4165 6.125530e-08 6.639186e-08 9.725972e-08 1.338173e-07 3.838746e-06 1.889482e-13
4166 6.221219e-08 6.642785e-08 9.880771e-08 1.353215e-07 3.899645e-06 1.857269e-13
4167 6.321639e-08 6.643156e-08 1.000988e-07 1.366508e-07 3.963516e-06 1.830945e-13
4168 6.423139e-08 6.639855e-08 1.010969e-07 1.377955e-07 4.028044e-06 1.808966e-13
4169 6.518914e-08 6.632101e-08 1.017507e-07 1.387319e-07 4.088918e-06 1.790171e-13
4170 6.429620e-08 6.477637e-08 9.653699e-08 1.435025e-07 4.034072e-06 2.754552e-13
4171 5.900858e-08 6.612196e-08 1.039644e-07 1.492910e-07 3.701445e-06 2.323580e-13
4172 5.853781e-08 6.641160e-08 1.057312e-07 1.496172e-07 3.672884e-06 2.056390e-13
4173 5.857227e-08 6.648086e-08 1.062368e-07 1.493157e-07 3.675707e-06 1.896275e-13
4174 5.875604e-08 6.654762e-08 1.067342e-07 1.488736e-07 3.688023e-06 1.819713e-13
4175 5.909965e-08 6.660380e-08 1.071658e-07 1.482623e-07 3.710492e-06 1.771666e-13
4176 5.955594e-08 6.663206e-08 1.074290e-07 1.474372e-07 3.740108e-06 1.737508e-13
4177 6.003822e-08 6.666225e-08 1.077445e-07 1.464619e-07 3.771363e-06 1.711202e-13
4178 6.060022e-08 6.668357e-08 1.079740e-07 1.453177e-07 3.807674e-06 1.689640e-13
4179 6.121950e-08 6.667028e-08 1.078407e-07 1.439834e-07 3.847605e-06 1.670793e-13
4180 6.185770e-08 6.663841e-08 1.074897e-07 1.424736e-07 3.888738e-06 1.653971e-13
4181 6.248962e-08 6.659538e-08 1.069537e-07 1.408331e-07 3.929483e-06 1.638508e-13
4182 6.310090e-08 6.655265e-08 1.062782e-07 1.391250e-07 3.968936e-06 1.624057e-13
4183 6.368454e-08 6.651207e-08 1.055332e-07 1.373457e-07 4.006649e-06 1.610354e-13
4184 6.423729e-08 6.648506e-08 1.047949e-07 1.355589e-07 4.042416e-06 1.597228e-13
4185 6.475362e-08 6.648551e-08 1.041095e-07 1.338468e-07 4.075888e-06 1.584607e-13
4186 6.519111e-08 6.651004e-08 1.033873e-07 1.322271e-07 4.104385e-06 1.572316e-13
4187 6.537359e-08 6.651164e-08 1.018977e-07 1.304373e-07 4.116869e-06 1.567688e-13
4188 6.557027e-08 6.660540e-08 1.005802e-07 1.285780e-07 4.130505e-06 1.580566e-13
4189 6.574800e-08 6.684222e-08 9.965718e-08 1.267973e-07 4.143263e-06 1.612453e-13
4190 6.582488e-08 6.722442e-08 9.937210e-08 1.254359e-07 4.149845e-06 1.644355e-13
4191 6.577550e-08 6.763975e-08 9.952106e-08 1.243115e-07 4.148303e-06 1.643942e-13
4192 6.578190e-08 6.793760e-08 9.975567e-08 1.207389e-07 4.149724e-06 1.603638e-13
4193 6.589652e-08 6.825209e-08 1.000218e-07 1.150617e-07 4.157843e-06 1.559773e-13
4194 6.617929e-08 6.892517e-08 1.004791e-07 1.060028e-07 4.177384e-06 1.565212e-13
4195 6.710924e-08 7.165804e-08 1.018341e-07 8.956411e-08 4.244181e-06 1.831259e-13
4196 6.333767e-08 7.361185e-08 9.892503e-08 1.084824e-07 4.027140e-06 2.136959e-13
4197 6.352889e-08 7.247380e-08 9.686098e-08 9.743710e-08 4.042079e-06 1.557837e-13
4198 6.393990e-08 7.024744e-08 9.580822e-08 8.677573e-08 4.078038e-06 1.667045e-13
4199 6.293654e-08 6.765241e-08 1.024786e-07 9.144863e-08 4.023435e-06 1.678319e-13
4200 6.324078e-08 6.594659e-08 1.070968e-07 9.028912e-08 4.045148e-06 1.512034e-13
4201 6.362581e-08 6.465320e-08 1.111515e-07 9.127539e-08 4.070068e-06 1.431702e-13
4202 6.413444e-08 6.354864e-08 1.147027e-07 9.270064e-08 4.101651e-06 1.383004e-13
4203 6.481048e-08 6.247658e-08 1.181916e-07 9.456017e-08 4.142783e-06 1.378754e-13
4204 6.560548e-08 6.144893e-08 1.213432e-07 9.667660e-08 4.190448e-06 1.375608e-13
4205 6.648735e-08 6.047823e-08 1.240102e-07 9.890375e-08 4.242732e-06 1.389354e-13
4206 6.747243e-08 5.959891e-08 1.261268e-07 1.013224e-07 4.300744e-06 1.415099e-13
4207 6.849640e-08 5.875460e-08 1.275529e-07 1.033662e-07 4.360775e-06 1.428917e-13
4208 6.952658e-08 5.797622e-08 1.282830e-07 1.051690e-07 4.420849e-06 1.451179e-13
4209 7.054990e-08 5.725126e-08 1.283520e-07 1.066725e-07 4.480313e-06 1.497976e-13
4210 7.155857e-08 5.655932e-08 1.277878e-07 1.078075e-07 4.538834e-06 1.491740e-13
4211 7.250768e-08 5.589812e-08 1.266851e-07 1.086004e-07 4.593714e-06 1.497250e-13
4212 7.338173e-08 5.526509e-08 1.251372e-07 1.090567e-07 4.644083e-06 1.543146e-13
4213 7.414829e-08 5.464849e-08 1.232385e-07 1.092074e-07 4.687964e-06 1.536904e-13
4214 7.477869e-08 5.404596e-08 1.210817e-07 1.090832e-07 4.723589e-06 1.527671e-13
4215 7.361663e-08 5.055162e-08 9.793131e-08 1.083836e-07 4.612941e-06 2.016580e-13
4216 6.650944e-08 4.846522e-08 9.693076e-08 1.065911e-07 4.161241e-06 1.699799e-13
4217 6.635868e-08 4.783753e-08 9.926141e-08 1.045087e-07 4.154086e-06 1.450421e-13
4218 6.636880e-08 4.770890e-08 1.021581e-07 1.041527e-07 4.156315e-06 1.414300e-13
4219 6.651644e-08 4.778154e-08 1.056867e-07 1.043508e-07 4.166998e-06 1.393489e-13
4220 6.654520e-08 4.792424e-08 1.095406e-07 1.046481e-07 4.170001e-06 1.380521e-13
4221 6.658832e-08 4.811577e-08 1.136399e-07 1.049703e-07 4.173897e-06 1.373027e-13
4222 6.682314e-08 4.833744e-08 1.178373e-07 1.052931e-07 4.189932e-06 1.369135e-13
4223 6.710456e-08 4.852696e-08 1.215016e-07 1.054654e-07 4.208826e-06 1.366437e-13
4224 6.734855e-08 4.867446e-08 1.244888e-07 1.054821e-07 4.225230e-06 1.363623e-13
4225 6.761385e-08 4.877738e-08 1.269036e-07 1.053944e-07 4.242852e-06 1.360151e-13
4226 6.800362e-08 4.883812e-08 1.288399e-07 1.052604e-07 4.268192e-06 1.355434e-13
4227 6.855159e-08 4.885110e-08 1.302919e-07 1.050879e-07 4.303344e-06 1.349263e-13
4228 6.925366e-08 4.882224e-08 1.312506e-07 1.048796e-07 4.348079e-06 1.342637e-13
4229 7.009254e-08 4.876165e-08 1.317579e-07 1.046329e-07 4.401433e-06 1.338084e-13
4230 7.105893e-08 4.865997e-08 1.318757e-07 1.043407e-07 4.462867e-06 1.336679e-13
4231 7.203413e-08 4.852035e-08 1.314321e-07 1.039534e-07 4.524798e-06 1.337103e-13
4232 7.307573e-08 4.875693e-08 1.302288e-07 1.036004e-07 4.589234e-06 1.320078e-13
4233 7.406023e-08 4.851941e-08 1.293959e-07 1.033776e-07 4.652445e-06 1.343831e-13
4234 7.505837e-08 4.828366e-08 1.284633e-07 1.031580e-07 4.716470e-06 1.351871e-13
4235 7.604530e-08 4.806707e-08 1.274776e-07 1.030007e-07 4.779701e-06 1.346665e-13
4236 7.698936e-08 4.786201e-08 1.264528e-07 1.028954e-07 4.840128e-06 1.325591e-13
4237 7.781352e-08 4.767360e-08 1.253298e-07 1.028414e-07 4.892871e-06 1.314498e-13
4238 7.849702e-08 4.749905e-08 1.241415e-07 1.028376e-07 4.936631e-06 1.307533e-13
4239 7.902641e-08 4.733910e-08 1.229083e-07 1.028820e-07 4.970563e-06 1.302189e-13
4240 7.939511e-08 4.718832e-08 1.216408e-07 1.029598e-07 4.994262e-06 1.298328e-13
4241 7.858735e-08 4.772991e-08 1.144671e-07 1.111649e-07 4.945000e-06 1.881384e-13
4242 7.615149e-08 4.976789e-08 1.202169e-07 1.196822e-07 4.790077e-06 1.298785e-13
4243 7.613450e-08 5.027537e-08 1.216382e-07 1.213406e-07 4.789026e-06 1.284938e-13
4244 7.638736e-08 5.084390e-08 1.232152e-07 1.231331e-07 4.805001e-06 1.278774e-13
4245 7.683275e-08 5.146135e-08 1.249227e-07 1.250266e-07 4.833124e-06 1.276747e-13
4246 7.741175e-08 5.208827e-08 1.265534e-07 1.269439e-07 4.869707e-06 1.277732e-13
4247 7.808253e-08 5.272106e-08 1.282209e-07 1.288290e-07 4.912114e-06 1.280213e-13
4248 7.869790e-08 5.334395e-08 1.298580e-07 1.306209e-07 4.951006e-06 1.282038e-13
4249 7.903725e-08 5.390813e-08 1.313630e-07 1.321492e-07 4.972394e-06 1.275527e-13
4250 7.936517e-08 5.438951e-08 1.327136e-07 1.332579e-07 4.993097e-06 1.272714e-13
4251 7.963268e-08 5.475708e-08 1.338080e-07 1.338132e-07 5.010013e-06 1.272542e-13
4252 7.980748e-08 5.499482e-08 1.345847e-07 1.337410e-07 5.021101e-06 1.272774e-13
4253 7.984180e-08 5.509655e-08 1.350058e-07 1.330197e-07 5.023344e-06 1.268884e-13
4254 7.983272e-08 5.513694e-08 1.356297e-07 1.301216e-07 5.023014e-06 1.410095e-13
4255 7.754387e-08 5.653331e-08 1.319564e-07 1.220716e-07 4.879200e-06 1.887339e-13
4256 6.648480e-08 5.839975e-08 1.234875e-07 1.097586e-07 4.181182e-06 2.050731e-13
4257 6.312052e-08 5.978411e-08 1.116828e-07 9.884147e-08 3.970202e-06 1.612014e-13
4258 6.161029e-08 6.269331e-08 1.009176e-07 9.711852e-08 3.876263e-06 1.882258e-13
4259 5.758935e-08 6.606118e-08 8.776049e-08 9.333228e-08 3.621425e-06 2.104787e-13
4260 5.664905e-08 6.518810e-08 8.548617e-08 9.139804e-08 3.562757e-06 1.618240e-13
4261 5.613522e-08 6.526179e-08 8.319052e-08 9.001729e-08 3.531332e-06 1.529852e-13
4262 5.577257e-08 6.541385e-08 8.178313e-08 8.939745e-08 3.508989e-06 1.467578e-13
4263 5.551480e-08 6.570782e-08 8.132570e-08 8.939673e-08 3.493212e-06 1.432523e-13
4264 5.568023e-08 6.610433e-08 8.212083e-08 9.022289e-08 3.504147e-06 1.410787e-13
4265 5.633725e-08 6.658277e-08 8.404661e-08 9.189487e-08 3.546143e-06 1.396458e-13
4266 5.744173e-08 6.715333e-08 8.708182e-08 9.427023e-08 3.616386e-06 1.386801e-13
4267 5.896276e-08 6.777987e-08 9.080761e-08 9.712011e-08 3.712910e-06 1.380681e-13
4268 6.082965e-08 6.841887e-08 9.483010e-08 1.001447e-07 3.831251e-06 1.376159e-13
4269 6.298917e-08 6.904222e-08 9.889307e-08 1.031800e-07 3.968047e-06 1.373061e-13
4270 6.537269e-08 6.962922e-08 1.028451e-07 1.061140e-07 4.118947e-06 1.370537e-13
4271 6.788225e-08 7.016413e-08 1.065597e-07 1.088644e-07 4.277770e-06 1.368850e-13
4272 7.042700e-08 7.063165e-08 1.099633e-07 1.114259e-07 4.438776e-06 1.367868e-13
4273 7.286161e-08 7.101733e-08 1.128015e-07 1.136921e-07 4.592796e-06 1.367135e-13
4274 7.515977e-08 7.134573e-08 1.152975e-07 1.157469e-07 4.738193e-06 1.366323e-13
4275 7.728377e-08 7.162133e-08 1.174497e-07 1.175934e-07 4.872594e-06 1.365466e-13
4276 7.923351e-08 7.185089e-08 1.193797e-07 1.192346e-07 4.995999e-06 1.364579e-13
4277 8.098486e-08 7.203397e-08 1.209856e-07 1.206942e-07 5.106883e-06 1.363713e-13
4278 8.138126e-08 7.194710e-08 1.207576e-07 1.208496e-07 5.132388e-06 1.361839e-13
4279 8.082872e-08 7.158011e-08 1.197129e-07 1.214721e-07 5.099483e-06 1.543484e-13
4280 8.038139e-08 7.146216e-08 1.197863e-07 1.231296e-07 5.072866e-06 1.623772e-13
4281 7.979956e-08 7.122961e-08 1.216768e-07 1.243170e-07 5.037801e-06 1.690460e-13
4282 7.912833e-08 7.059148e-08 1.272279e-07 1.239339e-07 4.997311e-06 1.848988e-13
4283 7.696405e-08 6.608506e-08 1.335857e-07 1.113086e-07 4.863219e-06 2.454187e-13
4284 7.274159e-08 6.204491e-08 1.220245e-07 9.956819e-08 4.598272e-06 1.982601e-13
4285 7.095216e-08 5.982590e-08 1.190939e-07 9.775985e-08 4.485803e-06 1.801924e-13
4286 7.018315e-08 5.858251e-08 1.168002e-07 9.610046e-08 4.437964e-06 1.687386e-13
4287 6.983214e-08 5.737117e-08 1.148934e-07 9.475503e-08 4.415388e-06 1.589782e-13
4288 6.974126e-08 5.649442e-08 1.132432e-07 9.342240e-08 4.409772e-06 1.514893e-13
4289 6.976839e-08 5.561275e-08 1.120421e-07 9.230189e-08 4.411225e-06 1.450947e-13
4290 6.989807e-08 5.477842e-08 1.108718e-07 9.119519e-08 4.419136e-06 1.400781e-13
4291 7.010705e-08 5.393705e-08 1.097844e-07 9.007012e-08 4.431968e-06 1.357761e-13
4292 7.036098e-08 5.309634e-08 1.087504e-07 8.890368e-08 4.447575e-06 1.319298e-13
4293 7.063538e-08 5.225667e-08 1.077836e-07 8.769894e-08 4.464419e-06 1.284733e-13
