# Iterations  CD  CDp  CDf  CL  CLp  CL  Pitch 
2115 2.390121e-02 1.516663e-02 8.734584e-03 2.249694e-01 2.250595e-01 -9.003829e-05 8.452744e-03
2116 2.390288e-02 1.516811e-02 8.734776e-03 2.250936e-01 2.251836e-01 -8.993155e-05 8.437625e-03
2117 2.390529e-02 1.517030e-02 8.734989e-03 2.252179e-01 2.253078e-01 -8.982947e-05 8.422699e-03
2118 2.390755e-02 1.517234e-02 8.735216e-03 2.253355e-01 2.254252e-01 -8.974003e-05 8.408878e-03
2119 2.391015e-02 1.517467e-02 8.735481e-03 2.254523e-01 2.255419e-01 -8.965636e-05 8.394996e-03
2120 2.391260e-02 1.517683e-02 8.735769e-03 2.255672e-01 2.256568e-01 -8.958058e-05 8.381246e-03
2121 2.391542e-02 1.517931e-02 8.736107e-03 2.256878e-01 2.257773e-01 -8.950814e-05 8.367238e-03
2122 2.391804e-02 1.518161e-02 8.736434e-03 2.257966e-01 2.258861e-01 -8.945033e-05 8.355020e-03
2123 2.392057e-02 1.518376e-02 8.736809e-03 2.259080e-01 2.259974e-01 -8.939674e-05 8.341852e-03
2124 2.392298e-02 1.518578e-02 8.737195e-03 2.260125e-01 2.261019e-01 -8.935387e-05 8.330293e-03
2125 2.392557e-02 1.518795e-02 8.737625e-03 2.261203e-01 2.262096e-01 -8.931646e-05 8.318165e-03
2126 2.392777e-02 1.518974e-02 8.738030e-03 2.262177e-01 2.263070e-01 -8.929035e-05 8.307759e-03
2127 2.392986e-02 1.519139e-02 8.738471e-03 2.263174e-01 2.264067e-01 -8.926893e-05 8.296590e-03
2128 2.393172e-02 1.519283e-02 8.738892e-03 2.264088e-01 2.264981e-01 -8.925576e-05 8.286939e-03
2129 2.393347e-02 1.519416e-02 8.739314e-03 2.264971e-01 2.265864e-01 -8.924885e-05 8.277740e-03
2130 2.393481e-02 1.519508e-02 8.739731e-03 2.265823e-01 2.266715e-01 -8.924678e-05 8.268444e-03
2131 2.393634e-02 1.519618e-02 8.740162e-03 2.266674e-01 2.267567e-01 -8.925016e-05 8.259580e-03
2132 2.393749e-02 1.519693e-02 8.740554e-03 2.267434e-01 2.268327e-01 -8.925832e-05 8.252046e-03
2133 2.393862e-02 1.519763e-02 8.740994e-03 2.268256e-01 2.269148e-01 -8.927006e-05 8.243464e-03
2134 2.393955e-02 1.519818e-02 8.741376e-03 2.268958e-01 2.269851e-01 -8.928463e-05 8.236543e-03
2135 2.394049e-02 1.519868e-02 8.741812e-03 2.269720e-01 2.270613e-01 -8.930385e-05 8.229093e-03
2136 2.394139e-02 1.519908e-02 8.742315e-03 2.270582e-01 2.271475e-01 -8.933066e-05 8.220896e-03
2137 2.394216e-02 1.519940e-02 8.742768e-03 2.271368e-01 2.272261e-01 -8.935838e-05 8.213185e-03
2138 2.394280e-02 1.519958e-02 8.743224e-03 2.272097e-01 2.272990e-01 -8.938975e-05 8.206635e-03
2139 2.394345e-02 1.519973e-02 8.743720e-03 2.272830e-01 2.273724e-01 -8.942436e-05 8.200378e-03
2140 2.394380e-02 1.519958e-02 8.744220e-03 2.273533e-01 2.274428e-01 -8.946017e-05 8.194111e-03
2141 2.394437e-02 1.519961e-02 8.744769e-03 2.274252e-01 2.275147e-01 -8.950137e-05 8.188075e-03
2142 2.394477e-02 1.519948e-02 8.745283e-03 2.274893e-01 2.275788e-01 -8.954312e-05 8.183128e-03
2143 2.394519e-02 1.519929e-02 8.745895e-03 2.275607e-01 2.276503e-01 -8.959180e-05 8.177443e-03
2144 2.394547e-02 1.519901e-02 8.746459e-03 2.276241e-01 2.277138e-01 -8.964048e-05 8.172860e-03
2145 2.394573e-02 1.519862e-02 8.747116e-03 2.276937e-01 2.277834e-01 -8.969592e-05 8.167348e-03
2146 2.394595e-02 1.519820e-02 8.747745e-03 2.277576e-01 2.278474e-01 -8.975323e-05 8.162914e-03
2147 2.394620e-02 1.519775e-02 8.748448e-03 2.278243e-01 2.279141e-01 -8.981659e-05 8.158452e-03
2148 2.394625e-02 1.519717e-02 8.749083e-03 2.278813e-01 2.279711e-01 -8.987564e-05 8.155038e-03
2149 2.394625e-02 1.519639e-02 8.749864e-03 2.279471e-01 2.280370e-01 -8.994450e-05 8.150519e-03
2150 2.394623e-02 1.519563e-02 8.750596e-03 2.280073e-01 2.280973e-01 -9.001313e-05 8.146685e-03
2151 2.394621e-02 1.519482e-02 8.751388e-03 2.280682e-01 2.281583e-01 -9.008551e-05 8.143276e-03
2152 2.394611e-02 1.519399e-02 8.752128e-03 2.281222e-01 2.282124e-01 -9.015359e-05 8.140441e-03
2153 2.394596e-02 1.519294e-02 8.753017e-03 2.281843e-01 2.282746e-01 -9.023193e-05 8.136598e-03
2154 2.394576e-02 1.519178e-02 8.753981e-03 2.282493e-01 2.283396e-01 -9.031945e-05 8.133257e-03
2155 2.394563e-02 1.519084e-02 8.754797e-03 2.283025e-01 2.283929e-01 -9.039309e-05 8.130728e-03
2156 2.394537e-02 1.518965e-02 8.755719e-03 2.283591e-01 2.284495e-01 -9.047258e-05 8.127229e-03
2157 2.394530e-02 1.518862e-02 8.756682e-03 2.284153e-01 2.285058e-01 -9.055535e-05 8.124415e-03
2158 2.394525e-02 1.518762e-02 8.757626e-03 2.284684e-01 2.285590e-01 -9.063766e-05 8.121687e-03
2159 2.394525e-02 1.518660e-02 8.758647e-03 2.285240e-01 2.286147e-01 -9.072619e-05 8.118627e-03
2160 2.394520e-02 1.518546e-02 8.759745e-03 2.285824e-01 2.286732e-01 -9.082246e-05 8.115043e-03
2161 2.394527e-02 1.518457e-02 8.760704e-03 2.286318e-01 2.287227e-01 -9.090803e-05 8.112304e-03
2162 2.394521e-02 1.518334e-02 8.761869e-03 2.286888e-01 2.287798e-01 -9.100954e-05 8.108775e-03
2163 2.394524e-02 1.518226e-02 8.762984e-03 2.287423e-01 2.288334e-01 -9.110851e-05 8.105819e-03
2164 2.394520e-02 1.518104e-02 8.764161e-03 2.287959e-01 2.288871e-01 -9.121195e-05 8.103103e-03
2165 2.394504e-02 1.517972e-02 8.765324e-03 2.288486e-01 2.289399e-01 -9.131364e-05 8.099729e-03
2166 2.394501e-02 1.517836e-02 8.766656e-03 2.289053e-01 2.289968e-01 -9.142903e-05 8.096806e-03
2167 2.394502e-02 1.517720e-02 8.767818e-03 2.289543e-01 2.290458e-01 -9.153093e-05 8.094158e-03
2168 2.394492e-02 1.517559e-02 8.769326e-03 2.290145e-01 2.291061e-01 -9.165867e-05 8.090787e-03
2169 2.394495e-02 1.517434e-02 8.770605e-03 2.290654e-01 2.291571e-01 -9.177113e-05 8.088142e-03
2170 2.394476e-02 1.517255e-02 8.772208e-03 2.291260e-01 2.292179e-01 -9.190440e-05 8.084441e-03
2171 2.394482e-02 1.517131e-02 8.773515e-03 2.291756e-01 2.292677e-01 -9.201915e-05 8.081337e-03
2172 2.394483e-02 1.516976e-02 8.775069e-03 2.292304e-01 2.293225e-01 -9.214801e-05 8.078312e-03
2173 2.394489e-02 1.516849e-02 8.776396e-03 2.292767e-01 2.293690e-01 -9.226255e-05 8.075572e-03
2174 2.394482e-02 1.516671e-02 8.778116e-03 2.293341e-01 2.294265e-01 -9.240242e-05 8.072082e-03
2175 2.394485e-02 1.516528e-02 8.779574e-03 2.293832e-01 2.294757e-01 -9.252757e-05 8.069128e-03
2176 2.394463e-02 1.516322e-02 8.781413e-03 2.294428e-01 2.295354e-01 -9.267213e-05 8.065024e-03
2177 2.394459e-02 1.516173e-02 8.782869e-03 2.294901e-01 2.295829e-01 -9.279526e-05 8.061784e-03
2178 2.394468e-02 1.515999e-02 8.784688e-03 2.295455e-01 2.296384e-01 -9.293678e-05 8.058104e-03
2179 2.394469e-02 1.515858e-02 8.786113e-03 2.295889e-01 2.296820e-01 -9.305181e-05 8.055009e-03
2180 2.394485e-02 1.515686e-02 8.787995e-03 2.296441e-01 2.297373e-01 -9.319446e-05 8.050422e-03
2181 2.394496e-02 1.515540e-02 8.789566e-03 2.296901e-01 2.297834e-01 -9.331795e-05 8.046708e-03
2182 2.394543e-02 1.515392e-02 8.791511e-03 2.297445e-01 2.298380e-01 -9.346459e-05 8.042320e-03
2183 2.394555e-02 1.515261e-02 8.792941e-03 2.297845e-01 2.298781e-01 -9.357547e-05 8.039056e-03
2184 2.394598e-02 1.515097e-02 8.795003e-03 2.298402e-01 2.299340e-01 -9.372581e-05 8.033806e-03
2185 2.394624e-02 1.514953e-02 8.796717e-03 2.298864e-01 2.299802e-01 -9.385572e-05 8.029644e-03
2186 2.394690e-02 1.514823e-02 8.798667e-03 2.299365e-01 2.300305e-01 -9.399652e-05 8.025223e-03
2187 2.394719e-02 1.514694e-02 8.800248e-03 2.299763e-01 2.300704e-01 -9.411327e-05 8.021782e-03
2188 2.394786e-02 1.514550e-02 8.802363e-03 2.300287e-01 2.301230e-01 -9.426381e-05 8.016512e-03
2189 2.394826e-02 1.514422e-02 8.804038e-03 2.300694e-01 2.301638e-01 -9.438509e-05 8.012765e-03
2190 2.394905e-02 1.514295e-02 8.806101e-03 2.301175e-01 2.302121e-01 -9.452718e-05 8.008483e-03
2191 2.394943e-02 1.514156e-02 8.807872e-03 2.301591e-01 2.302538e-01 -9.464299e-05 8.004086e-03
2192 2.395044e-02 1.514037e-02 8.810066e-03 2.302089e-01 2.303037e-01 -9.477670e-05 7.999215e-03
2193 2.395085e-02 1.513914e-02 8.811710e-03 2.302451e-01 2.303400e-01 -9.487473e-05 7.995947e-03
2194 2.395177e-02 1.513775e-02 8.814026e-03 2.302960e-01 2.303910e-01 -9.500457e-05 7.990237e-03
2195 2.395230e-02 1.513646e-02 8.815844e-03 2.303351e-01 2.304302e-01 -9.510777e-05 7.986398e-03
2196 2.395336e-02 1.513515e-02 8.818215e-03 2.303849e-01 2.304802e-01 -9.524510e-05 7.981454e-03
2197 2.395392e-02 1.513398e-02 8.819948e-03 2.304211e-01 2.305165e-01 -9.535308e-05 7.977815e-03
2198 2.395486e-02 1.513256e-02 8.822293e-03 2.304699e-01 2.305654e-01 -9.550342e-05 7.972252e-03
2199 2.395551e-02 1.513126e-02 8.824258e-03 2.305100e-01 2.306057e-01 -9.563743e-05 7.968076e-03
2200 2.395665e-02 1.513020e-02 8.826452e-03 2.305543e-01 2.306501e-01 -9.579065e-05 7.963369e-03
2201 2.395722e-02 1.512890e-02 8.828326e-03 2.305917e-01 2.306876e-01 -9.592618e-05 7.959473e-03
2202 2.395822e-02 1.512764e-02 8.830576e-03 2.306366e-01 2.307327e-01 -9.608971e-05 7.954319e-03
2203 2.395877e-02 1.512664e-02 8.832124e-03 2.306668e-01 2.307630e-01 -9.620395e-05 7.951194e-03
2204 2.395968e-02 1.512539e-02 8.834289e-03 2.307086e-01 2.308049e-01 -9.636286e-05 7.946465e-03
2205 2.396027e-02 1.512451e-02 8.835763e-03 2.307370e-01 2.308334e-01 -9.647195e-05 7.943448e-03
2206 2.396114e-02 1.512324e-02 8.837905e-03 2.307784e-01 2.308751e-01 -9.662926e-05 7.938397e-03
2207 2.396174e-02 1.512241e-02 8.839331e-03 2.308060e-01 2.309027e-01 -9.673443e-05 7.935304e-03
2208 2.396274e-02 1.512122e-02 8.841520e-03 2.308473e-01 2.309442e-01 -9.689603e-05 7.930736e-03
2209 2.396325e-02 1.512030e-02 8.842946e-03 2.308754e-01 2.309724e-01 -9.700082e-05 7.927195e-03
2210 2.396413e-02 1.511933e-02 8.844806e-03 2.309106e-01 2.310077e-01 -9.713835e-05 7.923073e-03
2211 2.396479e-02 1.511837e-02 8.846421e-03 2.309420e-01 2.310393e-01 -9.725763e-05 7.918946e-03
2212 2.396552e-02 1.511760e-02 8.847914e-03 2.309705e-01 2.310679e-01 -9.736949e-05 7.915481e-03
2213 2.396626e-02 1.511675e-02 8.849512e-03 2.310009e-01 2.310984e-01 -9.748801e-05 7.911645e-03
2214 2.396701e-02 1.511591e-02 8.851097e-03 2.310315e-01 2.311291e-01 -9.760654e-05 7.907626e-03
2215 2.396762e-02 1.511529e-02 8.852335e-03 2.310551e-01 2.311528e-01 -9.769856e-05 7.904583e-03
2216 2.396850e-02 1.511440e-02 8.854097e-03 2.310887e-01 2.311866e-01 -9.782966e-05 7.900018e-03
2217 2.396977e-02 1.511325e-02 8.856519e-03 2.311350e-01 2.312330e-01 -9.800851e-05 7.894055e-03
2218 2.397047e-02 1.511237e-02 8.858097e-03 2.311664e-01 2.312645e-01 -9.812465e-05 7.889578e-03
2219 2.397124e-02 1.511171e-02 8.859533e-03 2.311929e-01 2.312912e-01 -9.822858e-05 7.886061e-03
2220 2.397228e-02 1.511071e-02 8.861562e-03 2.312311e-01 2.313295e-01 -9.837442e-05 7.880527e-03
2221 2.397301e-02 1.511013e-02 8.862884e-03 2.312560e-01 2.313545e-01 -9.846884e-05 7.877148e-03
2222 2.397405e-02 1.510918e-02 8.864867e-03 2.312925e-01 2.313911e-01 -9.860890e-05 7.871975e-03
2223 2.397479e-02 1.510855e-02 8.866245e-03 2.313185e-01 2.314172e-01 -9.870578e-05 7.868236e-03
2224 2.397569e-02 1.510776e-02 8.867932e-03 2.313496e-01 2.314484e-01 -9.882235e-05 7.863664e-03
2225 2.397654e-02 1.510710e-02 8.869440e-03 2.313776e-01 2.314765e-01 -9.892636e-05 7.859635e-03
2226 2.397748e-02 1.510626e-02 8.871221e-03 2.314107e-01 2.315097e-01 -9.904734e-05 7.854536e-03
2227 2.397824e-02 1.510574e-02 8.872500e-03 2.314342e-01 2.315333e-01 -9.913363e-05 7.851114e-03
2228 2.397926e-02 1.510493e-02 8.874326e-03 2.314671e-01 2.315664e-01 -9.925435e-05 7.846156e-03
2229 2.398010e-02 1.510433e-02 8.875769e-03 2.314935e-01 2.315928e-01 -9.934934e-05 7.842205e-03
2230 2.398113e-02 1.510353e-02 8.877596e-03 2.315263e-01 2.316257e-01 -9.946830e-05 7.837063e-03
2231 2.398193e-02 1.510302e-02 8.878904e-03 2.315496e-01 2.316491e-01 -9.955271e-05 7.833594e-03
2232 2.398305e-02 1.510219e-02 8.880858e-03 2.315836e-01 2.316833e-01 -9.967707e-05 7.828250e-03
2233 2.398389e-02 1.510166e-02 8.882232e-03 2.316076e-01 2.317074e-01 -9.976416e-05 7.824644e-03
2234 2.398501e-02 1.510085e-02 8.884167e-03 2.316404e-01 2.317402e-01 -9.988489e-05 7.819427e-03
2235 2.398576e-02 1.510040e-02 8.885354e-03 2.316605e-01 2.317605e-01 -9.995904e-05 7.816358e-03
2236 2.398720e-02 1.509949e-02 8.887718e-03 2.316990e-01 2.317991e-01 -1.001055e-04 7.810374e-03
2237 2.398797e-02 1.509896e-02 8.889006e-03 2.317207e-01 2.318209e-01 -1.001841e-04 7.806899e-03
2238 2.398902e-02 1.509832e-02 8.890696e-03 2.317475e-01 2.318478e-01 -1.002871e-04 7.802616e-03
2239 2.398986e-02 1.509785e-02 8.892004e-03 2.317686e-01 2.318690e-01 -1.003666e-04 7.799186e-03
2240 2.399085e-02 1.509733e-02 8.893513e-03 2.317924e-01 2.318928e-01 -1.004574e-04 7.795295e-03
2241 2.399175e-02 1.509691e-02 8.894845e-03 2.318133e-01 2.319138e-01 -1.005364e-04 7.791851e-03
2242 2.399276e-02 1.509645e-02 8.896304e-03 2.318358e-01 2.319364e-01 -1.006225e-04 7.788076e-03
2243 2.399371e-02 1.509607e-02 8.897645e-03 2.318561e-01 2.319568e-01 -1.006999e-04 7.784701e-03
2244 2.399484e-02 1.509562e-02 8.899226e-03 2.318796e-01 2.319804e-01 -1.007901e-04 7.780663e-03
2245 2.399590e-02 1.509526e-02 8.900641e-03 2.319001e-01 2.320009e-01 -1.008688e-04 7.777228e-03
2246 2.399711e-02 1.509485e-02 8.902260e-03 2.319230e-01 2.320240e-01 -1.009569e-04 7.773175e-03
2247 2.399815e-02 1.509456e-02 8.903590e-03 2.319413e-01 2.320423e-01 -1.010269e-04 7.770082e-03
2248 2.399939e-02 1.509422e-02 8.905171e-03 2.319625e-01 2.320636e-01 -1.011087e-04 7.766277e-03
2249 2.400050e-02 1.509397e-02 8.906532e-03 2.319804e-01 2.320815e-01 -1.011764e-04 7.763205e-03
2250 2.400176e-02 1.509370e-02 8.908060e-03 2.319999e-01 2.321011e-01 -1.012505e-04 7.759666e-03
2251 2.400293e-02 1.509350e-02 8.909433e-03 2.320170e-01 2.321183e-01 -1.013147e-04 7.756657e-03
2252 2.400423e-02 1.509327e-02 8.910958e-03 2.320356e-01 2.321370e-01 -1.013840e-04 7.753259e-03
2253 2.400551e-02 1.509311e-02 8.912402e-03 2.320527e-01 2.321541e-01 -1.014473e-04 7.750217e-03
2254 2.400694e-02 1.509293e-02 8.914005e-03 2.320712e-01 2.321727e-01 -1.015154e-04 7.746780e-03
2255 2.400834e-02 1.509281e-02 8.915532e-03 2.320884e-01 2.321899e-01 -1.015778e-04 7.743697e-03
2256 2.400982e-02 1.509268e-02 8.917144e-03 2.321059e-01 2.322076e-01 -1.016416e-04 7.740401e-03
2257 2.401127e-02 1.509260e-02 8.918675e-03 2.321222e-01 2.322239e-01 -1.016998e-04 7.737446e-03
2258 2.401280e-02 1.509251e-02 8.920289e-03 2.321388e-01 2.322406e-01 -1.017593e-04 7.734308e-03
2259 2.401430e-02 1.509247e-02 8.921833e-03 2.321544e-01 2.322562e-01 -1.018142e-04 7.731453e-03
2260 2.401585e-02 1.509243e-02 8.923419e-03 2.321699e-01 2.322718e-01 -1.018692e-04 7.728501e-03
2261 2.401742e-02 1.509243e-02 8.924993e-03 2.321849e-01 2.322869e-01 -1.019220e-04 7.725708e-03
2262 2.401897e-02 1.509243e-02 8.926543e-03 2.321994e-01 2.323013e-01 -1.019731e-04 7.722957e-03
2263 2.402068e-02 1.509246e-02 8.928221e-03 2.322147e-01 2.323167e-01 -1.020269e-04 7.720089e-03
2264 2.402232e-02 1.509249e-02 8.929828e-03 2.322289e-01 2.323310e-01 -1.020775e-04 7.717360e-03
2265 2.402417e-02 1.509256e-02 8.931613e-03 2.322443e-01 2.323465e-01 -1.021323e-04 7.714458e-03
2266 2.402579e-02 1.509261e-02 8.933177e-03 2.322576e-01 2.323597e-01 -1.021796e-04 7.711919e-03
2267 2.402783e-02 1.509270e-02 8.935135e-03 2.322735e-01 2.323758e-01 -1.022373e-04 7.708903e-03
2268 2.402944e-02 1.509277e-02 8.936666e-03 2.322859e-01 2.323882e-01 -1.022817e-04 7.706521e-03
2269 2.403156e-02 1.509288e-02 8.938675e-03 2.323014e-01 2.324037e-01 -1.023393e-04 7.703602e-03
2270 2.403318e-02 1.509296e-02 8.940219e-03 2.323134e-01 2.324158e-01 -1.023821e-04 7.701300e-03
2271 2.403532e-02 1.509308e-02 8.942239e-03 2.323282e-01 2.324306e-01 -1.024383e-04 7.698517e-03
2272 2.403695e-02 1.509318e-02 8.943772e-03 2.323396e-01 2.324421e-01 -1.024801e-04 7.696332e-03
2273 2.403907e-02 1.509332e-02 8.945753e-03 2.323543e-01 2.324568e-01 -1.025336e-04 7.693580e-03
2274 2.404061e-02 1.509342e-02 8.947191e-03 2.323648e-01 2.324674e-01 -1.025719e-04 7.691605e-03
2275 2.404285e-02 1.509357e-02 8.949276e-03 2.323794e-01 2.324820e-01 -1.026276e-04 7.688918e-03
2276 2.404442e-02 1.509368e-02 8.950739e-03 2.323898e-01 2.324924e-01 -1.026651e-04 7.686986e-03
2277 2.404655e-02 1.509383e-02 8.952723e-03 2.324033e-01 2.325061e-01 -1.027174e-04 7.684501e-03
2278 2.404814e-02 1.509394e-02 8.954204e-03 2.324136e-01 2.325164e-01 -1.027559e-04 7.682631e-03
2279 2.405016e-02 1.509408e-02 8.956087e-03 2.324262e-01 2.325290e-01 -1.028050e-04 7.680373e-03
2280 2.405176e-02 1.509418e-02 8.957580e-03 2.324363e-01 2.325391e-01 -1.028429e-04 7.678579e-03
2281 2.405372e-02 1.509430e-02 8.959419e-03 2.324482e-01 2.325511e-01 -1.028903e-04 7.676507e-03
2282 2.405531e-02 1.509439e-02 8.960916e-03 2.324580e-01 2.325609e-01 -1.029273e-04 7.674816e-03
2283 2.405721e-02 1.509450e-02 8.962708e-03 2.324695e-01 2.325725e-01 -1.029734e-04 7.672867e-03
2284 2.405875e-02 1.509457e-02 8.964172e-03 2.324790e-01 2.325820e-01 -1.030106e-04 7.671293e-03
2285 2.406060e-02 1.509467e-02 8.965935e-03 2.324896e-01 2.325926e-01 -1.030568e-04 7.669549e-03
2286 2.406221e-02 1.509474e-02 8.967467e-03 2.324990e-01 2.326021e-01 -1.030951e-04 7.668023e-03
2287 2.406400e-02 1.509481e-02 8.969199e-03 2.325096e-01 2.326128e-01 -1.031408e-04 7.666311e-03
2288 2.406544e-02 1.509486e-02 8.970571e-03 2.325177e-01 2.326209e-01 -1.031770e-04 7.665035e-03
2289 2.406741e-02 1.509493e-02 8.972480e-03 2.325291e-01 2.326323e-01 -1.032284e-04 7.663258e-03
2290 2.406873e-02 1.509497e-02 8.973757e-03 2.325365e-01 2.326398e-01 -1.032623e-04 7.662113e-03
2291 2.407068e-02 1.509503e-02 8.975649e-03 2.325473e-01 2.326506e-01 -1.033138e-04 7.660491e-03
2292 2.407201e-02 1.509505e-02 8.976966e-03 2.325549e-01 2.326582e-01 -1.033494e-04 7.659361e-03
2293 2.407384e-02 1.509510e-02 8.978745e-03 2.325646e-01 2.326680e-01 -1.033983e-04 7.657931e-03
2294 2.407525e-02 1.509512e-02 8.980127e-03 2.325722e-01 2.326756e-01 -1.034355e-04 7.656805e-03
2295 2.407697e-02 1.509515e-02 8.981825e-03 2.325816e-01 2.326851e-01 -1.034829e-04 7.655435e-03
2296 2.407830e-02 1.509518e-02 8.983121e-03 2.325885e-01 2.326920e-01 -1.035188e-04 7.654436e-03
2297 2.408023e-02 1.509522e-02 8.985012e-03 2.325987e-01 2.327022e-01 -1.035743e-04 7.652975e-03
2298 2.408149e-02 1.509525e-02 8.986236e-03 2.326050e-01 2.327086e-01 -1.036103e-04 7.652076e-03
2299 2.408342e-02 1.509529e-02 8.988131e-03 2.326148e-01 2.327184e-01 -1.036665e-04 7.650687e-03
2300 2.408463e-02 1.509532e-02 8.989313e-03 2.326207e-01 2.327244e-01 -1.037021e-04 7.649853e-03
2301 2.408658e-02 1.509535e-02 8.991234e-03 2.326303e-01 2.327341e-01 -1.037595e-04 7.648503e-03
2302 2.408783e-02 1.509537e-02 8.992456e-03 2.326362e-01 2.327400e-01 -1.037966e-04 7.647697e-03
2303 2.408949e-02 1.509538e-02 8.994106e-03 2.326442e-01 2.327480e-01 -1.038476e-04 7.646595e-03
2304 2.409071e-02 1.509539e-02 8.995317e-03 2.326497e-01 2.327536e-01 -1.038846e-04 7.645843e-03
2305 2.409253e-02 1.509538e-02 8.997153e-03 2.326582e-01 2.327622e-01 -1.039415e-04 7.644665e-03
2306 2.409361e-02 1.509536e-02 8.998253e-03 2.326632e-01 2.327671e-01 -1.039741e-04 7.644015e-03
2307 2.409551e-02 1.509533e-02 9.000185e-03 2.326715e-01 2.327756e-01 -1.040340e-04 7.642910e-03
2308 2.409657e-02 1.509527e-02 9.001294e-03 2.326762e-01 2.327803e-01 -1.040683e-04 7.642314e-03
2309 2.409827e-02 1.509519e-02 9.003084e-03 2.326838e-01 2.327879e-01 -1.041227e-04 7.641353e-03
2310 2.409935e-02 1.509510e-02 9.004248e-03 2.326885e-01 2.327926e-01 -1.041587e-04 7.640798e-03
2311 2.410078e-02 1.509500e-02 9.005778e-03 2.326944e-01 2.327986e-01 -1.042068e-04 7.640112e-03
2312 2.410187e-02 1.509490e-02 9.006967e-03 2.326988e-01 2.328031e-01 -1.042436e-04 7.639624e-03
2313 2.410328e-02 1.509476e-02 9.008524e-03 2.327046e-01 2.328089e-01 -1.042928e-04 7.638982e-03
2314 2.410426e-02 1.509466e-02 9.009607e-03 2.327085e-01 2.328128e-01 -1.043258e-04 7.638600e-03
2315 2.410579e-02 1.509449e-02 9.011301e-03 2.327145e-01 2.328188e-01 -1.043792e-04 7.637997e-03
2316 2.410672e-02 1.509436e-02 9.012359e-03 2.327180e-01 2.328224e-01 -1.044114e-04 7.637687e-03
2317 2.410825e-02 1.509418e-02 9.014066e-03 2.327235e-01 2.328280e-01 -1.044636e-04 7.637191e-03
2318 2.410922e-02 1.509403e-02 9.015182e-03 2.327270e-01 2.328315e-01 -1.044981e-04 7.636912e-03
2319 2.411049e-02 1.509386e-02 9.016628e-03 2.327316e-01 2.328361e-01 -1.045413e-04 7.636523e-03
2320 2.411146e-02 1.509370e-02 9.017759e-03 2.327349e-01 2.328395e-01 -1.045759e-04 7.636267e-03
2321 2.411265e-02 1.509355e-02 9.019103e-03 2.327389e-01 2.328436e-01 -1.046163e-04 7.635923e-03
2322 2.411374e-02 1.509339e-02 9.020346e-03 2.327425e-01 2.328472e-01 -1.046542e-04 7.635640e-03
2323 2.411475e-02 1.509327e-02 9.021479e-03 2.327459e-01 2.328506e-01 -1.046879e-04 7.635325e-03
2324 2.411595e-02 1.509314e-02 9.022811e-03 2.327497e-01 2.328544e-01 -1.047286e-04 7.634989e-03
2325 2.411694e-02 1.509304e-02 9.023901e-03 2.327528e-01 2.328576e-01 -1.047606e-04 7.634661e-03
2326 2.411826e-02 1.509294e-02 9.025321e-03 2.327568e-01 2.328616e-01 -1.048043e-04 7.634253e-03
2327 2.411919e-02 1.509288e-02 9.026307e-03 2.327596e-01 2.328644e-01 -1.048341e-04 7.633907e-03
2328 2.412042e-02 1.509283e-02 9.027590e-03 2.327633e-01 2.328681e-01 -1.048735e-04 7.633434e-03
2329 2.412139e-02 1.509283e-02 9.028560e-03 2.327661e-01 2.328710e-01 -1.049031e-04 7.632984e-03
2330 2.412179e-02 1.509286e-02 9.028934e-03 2.327673e-01 2.328722e-01 -1.049149e-04 7.632752e-03
2331 2.412222e-02 1.509291e-02 9.029302e-03 2.327685e-01 2.328734e-01 -1.049263e-04 7.632453e-03
2332 2.412425e-02 1.509313e-02 9.031125e-03 2.327744e-01 2.328794e-01 -1.049833e-04 7.631222e-03
2333 2.412685e-02 1.509221e-02 9.034640e-03 2.327819e-01 2.328870e-01 -1.050995e-04 7.631458e-03
2334 2.412790e-02 1.509223e-02 9.035668e-03 2.327843e-01 2.328895e-01 -1.051329e-04 7.631171e-03
2335 2.412896e-02 1.509228e-02 9.036683e-03 2.327867e-01 2.328919e-01 -1.051652e-04 7.630798e-03
2336 2.413016e-02 1.509234e-02 9.037818e-03 2.327894e-01 2.328946e-01 -1.052028e-04 7.630399e-03
2337 2.413128e-02 1.509240e-02 9.038876e-03 2.327920e-01 2.328972e-01 -1.052394e-04 7.629954e-03
2338 2.413273e-02 1.509248e-02 9.040254e-03 2.327952e-01 2.329005e-01 -1.052880e-04 7.629416e-03
2339 2.413370e-02 1.509254e-02 9.041160e-03 2.327973e-01 2.329026e-01 -1.053204e-04 7.628999e-03
2340 2.413496e-02 1.509262e-02 9.042348e-03 2.328000e-01 2.329053e-01 -1.053639e-04 7.628520e-03
2341 2.413583e-02 1.509267e-02 9.043156e-03 2.328018e-01 2.329072e-01 -1.053943e-04 7.628158e-03
2342 2.413707e-02 1.509276e-02 9.044312e-03 2.328043e-01 2.329097e-01 -1.054377e-04 7.627671e-03
2343 2.413818e-02 1.509284e-02 9.045339e-03 2.328064e-01 2.329119e-01 -1.054779e-04 7.627230e-03
2344 2.413957e-02 1.509295e-02 9.046626e-03 2.328090e-01 2.329145e-01 -1.055274e-04 7.626717e-03
2345 2.414066e-02 1.509303e-02 9.047638e-03 2.328110e-01 2.329165e-01 -1.055672e-04 7.626323e-03
2346 2.414185e-02 1.509312e-02 9.048735e-03 2.328129e-01 2.329185e-01 -1.056099e-04 7.625946e-03
