# Iterations  LogResRho  LogResRhoU  LogResRhoV  LogResRhoW  LogResRhoE  LogResTrb
5670 2.348387e-15 4.120759e-15 6.710346e-15 7.493100e-15 1.214184e-13 1.004248e-16
5671 2.334581e-15 4.099828e-15 6.653628e-15 7.414746e-15 1.209586e-13 1.004058e-16
5672 2.316041e-15 4.066248e-15 6.580520e-15 7.321260e-15 1.201849e-13 1.004359e-16
5673 2.296274e-15 4.035030e-15 6.501196e-15 7.218191e-15 1.193902e-13 1.004166e-16
5674 2.272890e-15 3.993398e-15 6.405270e-15 7.100544e-15 1.183348e-13 1.004486e-16
5675 2.251432e-15 3.958203e-15 6.315402e-15 6.992319e-15 1.172557e-13 1.004287e-16
5676 2.226259e-15 3.916001e-15 6.211692e-15 6.871687e-15 1.158379e-13 1.004590e-16
5677 2.204403e-15 3.885742e-15 6.110553e-15 6.762448e-15 1.144483e-13 1.004376e-16
5678 2.182525e-15 3.855438e-15 6.008053e-15 6.651939e-15 1.129306e-13 1.004861e-16
5679 2.165143e-15 3.840362e-15 5.931161e-15 6.566602e-15 1.115934e-13 1.004506e-16
5680 2.148003e-15 3.819819e-15 5.902346e-15 6.518529e-15 1.101106e-13 1.005027e-16
5681 2.136701e-15 3.810208e-15 5.918290e-15 6.518612e-15 1.090739e-13 1.004628e-16
5682 2.127638e-15 3.795506e-15 5.976279e-15 6.538567e-15 1.079955e-13 1.005261e-16
5683 2.122645e-15 3.792722e-15 6.027672e-15 6.568065e-15 1.071743e-13 1.004764e-16
5684 2.122898e-15 3.785548e-15 6.092725e-15 6.627812e-15 1.067079e-13 1.005579e-16
5685 2.127841e-15 3.789769e-15 6.141503e-15 6.682662e-15 1.066500e-13 1.004944e-16
5686 2.140049e-15 3.791015e-15 6.203003e-15 6.750885e-15 1.070171e-13 1.006031e-16
5687 2.147888e-15 3.799590e-15 6.242570e-15 6.802223e-15 1.072383e-13 1.005185e-16
5688 2.158034e-15 3.798923e-15 6.293506e-15 6.872620e-15 1.073305e-13 1.006577e-16
5689 2.162409e-15 3.807233e-15 6.325578e-15 6.915069e-15 1.071656e-13 1.005405e-16
5690 2.166470e-15 3.803237e-15 6.363910e-15 6.971653e-15 1.070663e-13 1.007087e-16
5691 2.166119e-15 3.810118e-15 6.375136e-15 6.994563e-15 1.067303e-13 1.005551e-16
5692 2.164637e-15 3.795736e-15 6.391943e-15 7.023165e-15 1.061793e-13 1.007509e-16
5693 2.159472e-15 3.794571e-15 6.394936e-15 7.032747e-15 1.056773e-13 1.005663e-16
5694 2.152094e-15 3.769436e-15 6.400278e-15 7.044900e-15 1.047814e-13 1.007907e-16
5695 2.143436e-15 3.764731e-15 6.388854e-15 7.039937e-15 1.040905e-13 1.005767e-16
5696 2.130441e-15 3.733249e-15 6.373111e-15 7.028615e-15 1.029254e-13 1.008317e-16
5697 2.119117e-15 3.724821e-15 6.351793e-15 7.009384e-15 1.020464e-13 1.005881e-16
5698 2.101182e-15 3.683349e-15 6.320310e-15 6.969686e-15 1.007419e-13 1.008760e-16
5699 2.088000e-15 3.670597e-15 6.287036e-15 6.940269e-15 9.975543e-14 1.006035e-16
5700 2.067103e-15 3.626249e-15 6.243973e-15 6.885062e-15 9.825690e-14 1.009201e-16
5701 2.052769e-15 3.611506e-15 6.208792e-15 6.849166e-15 9.730558e-14 1.006239e-16
5702 2.032516e-15 3.562134e-15 6.156363e-15 6.777521e-15 9.571796e-14 1.009681e-16
5703 2.019409e-15 3.547037e-15 6.118373e-15 6.734546e-15 9.473679e-14 1.006500e-16
5704 1.998132e-15 3.499975e-15 6.059560e-15 6.664417e-15 9.321538e-14 1.010166e-16
5705 1.983936e-15 3.484187e-15 6.018881e-15 6.622233e-15 9.223430e-14 1.006807e-16
5706 1.960497e-15 3.434660e-15 5.952630e-15 6.550087e-15 9.066058e-14 1.010651e-16
5707 1.946442e-15 3.417456e-15 5.906560e-15 6.501433e-15 8.973000e-14 1.007170e-16
5708 1.924541e-15 3.367737e-15 5.836380e-15 6.427809e-15 8.833910e-14 1.011054e-16
5709 1.910636e-15 3.350272e-15 5.789001e-15 6.378929e-15 8.748309e-14 1.007549e-16
5710 1.890078e-15 3.302724e-15 5.720688e-15 6.297146e-15 8.624985e-14 1.011493e-16
5711 1.877755e-15 3.287972e-15 5.676651e-15 6.252760e-15 8.552680e-14 1.007948e-16
5712 1.861514e-15 3.246315e-15 5.620666e-15 6.188679e-15 8.456594e-14 1.011955e-16
5713 1.851449e-15 3.233321e-15 5.583341e-15 6.150022e-15 8.397341e-14 1.008329e-16
5714 1.836147e-15 3.194568e-15 5.535425e-15 6.091785e-15 8.312409e-14 1.012527e-16
5715 1.827740e-15 3.184804e-15 5.500054e-15 6.057173e-15 8.265672e-14 1.008734e-16
5716 1.816431e-15 3.151264e-15 5.453414e-15 6.000302e-15 8.196662e-14 1.013011e-16
5717 1.809243e-15 3.140346e-15 5.421294e-15 5.966367e-15 8.153824e-14 1.009139e-16
5718 1.797956e-15 3.107956e-15 5.377195e-15 5.916135e-15 8.098234e-14 1.013516e-16
5719 1.790955e-15 3.099122e-15 5.345239e-15 5.886553e-15 8.062808e-14 1.009558e-16
5720 1.781773e-15 3.069471e-15 5.306174e-15 5.840566e-15 8.016355e-14 1.013780e-16
5721 1.774960e-15 3.063724e-15 5.275912e-15 5.813464e-15 7.981910e-14 1.009976e-16
5722 1.765788e-15 3.037665e-15 5.235233e-15 5.771893e-15 7.938114e-14 1.014112e-16
5723 1.759738e-15 3.035087e-15 5.207436e-15 5.747762e-15 7.910672e-14 1.010376e-16
5724 1.752660e-15 3.012163e-15 5.172032e-15 5.714331e-15 7.886314e-14 1.014354e-16
5725 1.747368e-15 3.010073e-15 5.147057e-15 5.690243e-15 7.862957e-14 1.010825e-16
5726 1.742025e-15 2.995140e-15 5.122210e-15 5.665072e-15 7.843648e-14 1.014567e-16
5727 1.737879e-15 2.995011e-15 5.102620e-15 5.652724e-15 7.822788e-14 1.011155e-16
5728 1.732948e-15 2.983017e-15 5.081411e-15 5.635250e-15 7.799670e-14 1.014778e-16
5729 1.729184e-15 2.986693e-15 5.067160e-15 5.624111e-15 7.780795e-14 1.011553e-16
5730 1.726403e-15 2.977405e-15 5.053551e-15 5.613503e-15 7.772119e-14 1.014869e-16
5731 1.724182e-15 2.984636e-15 5.040652e-15 5.609080e-15 7.760886e-14 1.011957e-16
5732 1.724813e-15 2.983563e-15 5.030550e-15 5.605930e-15 7.763125e-14 1.014924e-16
5733 1.725684e-15 2.994407e-15 5.022666e-15 5.605277e-15 7.765849e-14 1.012361e-16
5734 1.728387e-15 2.996951e-15 5.015833e-15 5.607701e-15 7.780752e-14 1.014846e-16
5735 1.730656e-15 3.009986e-15 5.013113e-15 5.611321e-15 7.788030e-14 1.012715e-16
5736 1.735917e-15 3.016938e-15 5.018812e-15 5.624398e-15 7.823189e-14 1.014887e-16
5737 1.740086e-15 3.033234e-15 5.020637e-15 5.639217e-15 7.857299e-14 1.012975e-16
5738 1.746564e-15 3.045917e-15 5.029380e-15 5.659169e-15 7.910826e-14 1.014896e-16
5739 1.752415e-15 3.064842e-15 5.037176e-15 5.677149e-15 7.970373e-14 1.013208e-16
5740 1.760602e-15 3.077999e-15 5.050309e-15 5.698484e-15 8.049293e-14 1.014881e-16
5741 1.767889e-15 3.098315e-15 5.060163e-15 5.718698e-15 8.119290e-14 1.013380e-16
5742 1.776919e-15 3.114882e-15 5.078904e-15 5.747772e-15 8.203633e-14 1.014875e-16
5743 1.785454e-15 3.136599e-15 5.093314e-15 5.773737e-15 8.290101e-14 1.013550e-16
5744 1.796634e-15 3.156512e-15 5.114578e-15 5.809338e-15 8.390644e-14 1.014721e-16
5745 1.804826e-15 3.177358e-15 5.127338e-15 5.838577e-15 8.465119e-14 1.013566e-16
5746 1.814977e-15 3.197689e-15 5.151300e-15 5.878067e-15 8.558083e-14 1.014684e-16
5747 1.823944e-15 3.219583e-15 5.166807e-15 5.904206e-15 8.633125e-14 1.013455e-16
5748 1.834191e-15 3.240452e-15 5.191162e-15 5.941752e-15 8.733453e-14 1.014640e-16
5749 1.845903e-15 3.262732e-15 5.213025e-15 5.968955e-15 8.825365e-14 1.013255e-16
5750 1.855908e-15 3.287036e-15 5.249961e-15 6.014185e-15 8.925322e-14 1.014508e-16
5751 1.871874e-15 3.311941e-15 5.276782e-15 6.040831e-15 9.029150e-14 1.012985e-16
5752 1.879806e-15 3.338946e-15 5.327136e-15 6.094066e-15 9.118584e-14 1.014458e-16
5753 1.898378e-15 3.361048e-15 5.349487e-15 6.122155e-15 9.218918e-14 1.012374e-16
5754 1.907910e-15 3.390816e-15 5.425882e-15 6.192266e-15 9.340818e-14 1.014884e-16
5755 1.922442e-15 3.407444e-15 5.421693e-15 6.192329e-15 9.395233e-14 1.011228e-16
5756 1.935893e-15 3.441055e-15 5.528237e-15 6.289573e-15 9.539186e-14 1.015553e-16
5757 1.943081e-15 3.451273e-15 5.496949e-15 6.261804e-15 9.545435e-14 1.010133e-16
5758 1.964223e-15 3.488733e-15 5.629757e-15 6.383383e-15 9.727366e-14 1.016241e-16
5759 1.967350e-15 3.498964e-15 5.575140e-15 6.339127e-15 9.711299e-14 1.009133e-16
5760 1.992981e-15 3.538752e-15 5.725062e-15 6.473450e-15 9.896704e-14 1.016207e-16
5761 1.995315e-15 3.548622e-15 5.662103e-15 6.421181e-15 9.885450e-14 1.008735e-16
5762 2.020391e-15 3.594375e-15 5.818341e-15 6.559386e-15 1.007285e-13 1.015816e-16
5763 2.023083e-15 3.601574e-15 5.748159e-15 6.505479e-15 1.006964e-13 1.008628e-16
5764 2.050294e-15 3.648982e-15 5.905251e-15 6.643403e-15 1.026333e-13 1.015446e-16
5765 2.052286e-15 3.653924e-15 5.831533e-15 6.583851e-15 1.025596e-13 1.008447e-16
5766 2.080262e-15 3.698414e-15 5.989388e-15 6.708364e-15 1.046639e-13 1.015165e-16
5767 2.080613e-15 3.702147e-15 5.909196e-15 6.644292e-15 1.043866e-13 1.008159e-16
5768 2.109140e-15 3.745755e-15 6.068270e-15 6.764411e-15 1.064504e-13 1.014872e-16
5769 2.108296e-15 3.745582e-15 5.978857e-15 6.691373e-15 1.060166e-13 1.007847e-16
5770 2.136262e-15 3.786010e-15 6.129051e-15 6.805076e-15 1.080770e-13 1.014663e-16
5771 2.130800e-15 3.778025e-15 6.027756e-15 6.719936e-15 1.073688e-13 1.007461e-16
5772 2.156361e-15 3.811183e-15 6.167562e-15 6.823936e-15 1.093147e-13 1.014442e-16
5773 2.147180e-15 3.796050e-15 6.063545e-15 6.727883e-15 1.083485e-13 1.007090e-16
5774 2.170975e-15 3.822224e-15 6.181849e-15 6.811213e-15 1.101554e-13 1.014206e-16
5775 2.159835e-15 3.805590e-15 6.081008e-15 6.711549e-15 1.092319e-13 1.006811e-16
5776 2.177907e-15 3.816411e-15 6.170233e-15 6.771224e-15 1.106029e-13 1.013714e-16
5777 2.163761e-15 3.800599e-15 6.081514e-15 6.683429e-15 1.095094e-13 1.006801e-16
5778 2.174522e-15 3.802086e-15 6.147630e-15 6.722827e-15 1.103079e-13 1.013218e-16
5779 2.157382e-15 3.783844e-15 6.073851e-15 6.643694e-15 1.090057e-13 1.006837e-16
5780 2.165042e-15 3.777034e-15 6.113778e-15 6.654473e-15 1.096768e-13 1.013025e-16
5781 2.143868e-15 3.761561e-15 6.051508e-15 6.587650e-15 1.081222e-13 1.006604e-16
5782 2.149188e-15 3.745294e-15 6.061480e-15 6.560794e-15 1.084639e-13 1.013569e-16
5783 2.121910e-15 3.722413e-15 5.989282e-15 6.472553e-15 1.060246e-13 1.005506e-16
5784 2.112355e-15 3.686285e-15 5.949186e-15 6.415852e-15 1.054821e-13 1.016624e-16
5785 2.104189e-15 3.719936e-15 5.920935e-15 6.396886e-15 1.046865e-13 1.003167e-16
5786 2.105532e-15 3.735451e-15 5.950339e-15 6.445815e-15 1.046365e-13 1.017273e-16
5787 2.087994e-15 3.744444e-15 5.857245e-15 6.398248e-15 1.033493e-13 1.007101e-16
5788 2.084616e-15 3.736915e-15 5.839338e-15 6.390992e-15 1.029392e-13 1.004590e-16
5789 2.090092e-15 3.734848e-15 5.867109e-15 6.439060e-15 1.033101e-13 1.011101e-16
5790 2.071875e-15 3.748365e-15 5.778444e-15 6.411915e-15 1.018475e-13 1.009479e-16
5791 2.072986e-15 3.764197e-15 5.772212e-15 6.417502e-15 1.017942e-13 1.005507e-16
5792 2.078223e-15 3.761051e-15 5.785728e-15 6.438920e-15 1.020668e-13 1.008833e-16
5793 2.065482e-15 3.760891e-15 5.748654e-15 6.435793e-15 1.009454e-13 1.010809e-16
5794 2.068545e-15 3.779999e-15 5.752816e-15 6.445664e-15 1.010892e-13 1.006045e-16
5795 2.073210e-15 3.776879e-15 5.762076e-15 6.462883e-15 1.012883e-13 1.008789e-16
5796 2.060430e-15 3.768978e-15 5.744429e-15 6.469491e-15 1.004095e-13 1.011947e-16
5797 2.063563e-15 3.789513e-15 5.749949e-15 6.479231e-15 1.006154e-13 1.006601e-16
5798 2.066638e-15 3.784123e-15 5.757039e-15 6.495260e-15 1.008431e-13 1.009958e-16
5799 2.054334e-15 3.773325e-15 5.744252e-15 6.502196e-15 1.001230e-13 1.012608e-16
5800 2.056741e-15 3.794087e-15 5.747282e-15 6.511751e-15 1.004153e-13 1.007271e-16
5801 2.058344e-15 3.788341e-15 5.751576e-15 6.525409e-15 1.006208e-13 1.010344e-16
5802 2.044294e-15 3.773054e-15 5.743627e-15 6.528031e-15 9.984460e-14 1.013662e-16
5803 2.046652e-15 3.794418e-15 5.745554e-15 6.534508e-15 1.000645e-13 1.007966e-16
5804 2.047868e-15 3.784708e-15 5.750863e-15 6.542690e-15 1.001448e-13 1.011260e-16
5805 2.035744e-15 3.769390e-15 5.746685e-15 6.539319e-15 9.940431e-14 1.014636e-16
5806 2.038092e-15 3.790378e-15 5.747423e-15 6.544409e-15 9.965052e-14 1.008715e-16
5807 2.040092e-15 3.777928e-15 5.748414e-15 6.550175e-15 9.975871e-14 1.012028e-16
5808 2.027344e-15 3.758093e-15 5.746322e-15 6.543940e-15 9.893734e-14 1.015746e-16
5809 2.029622e-15 3.782197e-15 5.747070e-15 6.547138e-15 9.911299e-14 1.009433e-16
5810 2.033966e-15 3.768521e-15 5.752827e-15 6.552285e-15 9.941789e-14 1.013057e-16
5811 2.022830e-15 3.752662e-15 5.753918e-15 6.542632e-15 9.866090e-14 1.016590e-16
5812 2.026749e-15 3.781033e-15 5.756439e-15 6.548157e-15 9.895529e-14 1.010229e-16
5813 2.034088e-15 3.767728e-15 5.768749e-15 6.557540e-15 9.947639e-14 1.014241e-16
5814 2.024613e-15 3.756630e-15 5.772534e-15 6.551693e-15 9.885115e-14 1.017061e-16
5815 2.029826e-15 3.784249e-15 5.777692e-15 6.560948e-15 9.919885e-14 1.011139e-16
5816 2.037085e-15 3.770873e-15 5.788635e-15 6.571316e-15 9.959714e-14 1.015105e-16
5817 2.028417e-15 3.760727e-15 5.798041e-15 6.566391e-15 9.898740e-14 1.017704e-16
5818 2.033940e-15 3.788342e-15 5.803058e-15 6.577030e-15 9.937596e-14 1.011903e-16
5819 2.041338e-15 3.773121e-15 5.818133e-15 6.593050e-15 9.973040e-14 1.016436e-16
5820 2.030830e-15 3.764370e-15 5.822485e-15 6.581861e-15 9.893376e-14 1.018010e-16
5821 2.036702e-15 3.788966e-15 5.827635e-15 6.592481e-15 9.932657e-14 1.012781e-16
5822 2.044678e-15 3.774740e-15 5.846426e-15 6.603635e-15 9.972277e-14 1.017058e-16
5823 2.033012e-15 3.766078e-15 5.852135e-15 6.591289e-15 9.889269e-14 1.018616e-16
5824 2.038804e-15 3.789976e-15 5.854137e-15 6.602213e-15 9.924292e-14 1.013407e-16
5825 2.048269e-15 3.776170e-15 5.874493e-15 6.618946e-15 9.978632e-14 1.018172e-16
5826 2.036545e-15 3.770013e-15 5.877607e-15 6.609718e-15 9.901223e-14 1.018616e-16
5827 2.042965e-15 3.789784e-15 5.883408e-15 6.624567e-15 9.943148e-14 1.014254e-16
5828 2.052971e-15 3.781534e-15 5.901421e-15 6.639899e-15 9.984371e-14 1.018119e-16
5829 2.044056e-15 3.772937e-15 5.908657e-15 6.629983e-15 9.914014e-14 1.019984e-16
5830 2.050468e-15 3.798229e-15 5.914132e-15 6.642845e-15 9.954141e-14 1.014191e-16
5831 2.061270e-15 3.783120e-15 5.936604e-15 6.659422e-15 1.000935e-13 1.019353e-16
5832 2.051239e-15 3.777550e-15 5.939722e-15 6.649879e-15 9.930285e-14 1.019861e-16
5833 2.059033e-15 3.798466e-15 5.946753e-15 6.662886e-15 9.975746e-14 1.015030e-16
5834 2.069971e-15 3.790007e-15 5.963217e-15 6.677818e-15 1.003652e-13 1.018723e-16
5835 2.060895e-15 3.775462e-15 5.967728e-15 6.666604e-15 9.963520e-14 1.021401e-16
5836 2.067336e-15 3.804432e-15 5.973266e-15 6.681521e-15 1.000815e-13 1.014299e-16
5837 2.078896e-15 3.787710e-15 5.992862e-15 6.697592e-15 1.007412e-13 1.019696e-16
5838 2.066248e-15 3.774988e-15 5.993624e-15 6.685682e-15 9.972521e-14 1.020805e-16
5839 2.073419e-15 3.797076e-15 6.000041e-15 6.699018e-15 1.002051e-13 1.015424e-16
5840 2.084050e-15 3.789841e-15 6.016998e-15 6.714424e-15 1.008095e-13 1.018689e-16
5841 2.074268e-15 3.769445e-15 6.022014e-15 6.702195e-15 9.994187e-14 1.022884e-16
5842 2.079117e-15 3.802393e-15 6.022448e-15 6.713537e-15 1.002836e-13 1.013244e-16
5843 2.085918e-15 3.777781e-15 6.041946e-15 6.719735e-15 1.005874e-13 1.019175e-16
5844 2.068913e-15 3.754428e-15 6.037134e-15 6.696633e-15 9.924099e-14 1.021850e-16
5845 2.074627e-15 3.780290e-15 6.041273e-15 6.705397e-15 9.963281e-14 1.014970e-16
5846 2.081517e-15 3.773497e-15 6.052162e-15 6.710310e-15 1.000716e-13 1.017314e-16
5847 2.073711e-15 3.734738e-15 6.058295e-15 6.695782e-15 9.926663e-14 1.026743e-16
5848 2.074101e-15 3.812367e-15 6.045128e-15 6.708857e-15 9.930558e-14 1.005472e-16
5849 2.073096e-15 3.726092e-15 6.064417e-15 6.685220e-15 9.882402e-14 1.017505e-16
5850 2.049673e-15 3.697282e-15 6.041491e-15 6.645979e-15 9.717731e-14 1.021158e-16
5851 2.051308e-15 3.712986e-15 6.045635e-15 6.647361e-15 9.730819e-14 1.015621e-16
5852 2.053606e-15 3.711604e-15 6.049440e-15 6.646660e-15 9.740369e-14 1.015837e-16
5853 2.063223e-15 3.678749e-15 6.070231e-15 6.664634e-15 9.788372e-14 1.031340e-16
5854 2.029619e-15 3.741883e-15 6.011702e-15 6.626174e-15 9.575518e-14 1.007323e-16
5855 2.033421e-15 3.730324e-15 6.021187e-15 6.630936e-15 9.600010e-14 1.007815e-16
5856 2.038452e-15 3.720797e-15 6.029644e-15 6.631327e-15 9.624690e-14 1.008721e-16
5857 2.051599e-15 3.703212e-15 6.045453e-15 6.652806e-15 9.698224e-14 1.012335e-16
5858 2.040465e-15 3.663485e-15 6.041788e-15 6.633876e-15 9.603416e-14 1.020375e-16
5859 2.041486e-15 3.680805e-15 6.042666e-15 6.639391e-15 9.612830e-14 1.015271e-16
5860 2.036916e-15 3.662930e-15 6.046080e-15 6.636807e-15 9.559666e-14 1.020211e-16
5861 2.011526e-15 3.638939e-15 6.012769e-15 6.595129e-15 9.389140e-14 1.021889e-16
5862 2.013319e-15 3.668817e-15 6.008922e-15 6.600798e-15 9.401835e-14 1.013400e-16
5863 2.015275e-15 3.666470e-15 6.011099e-15 6.601176e-15 9.406757e-14 1.013900e-16
5864 2.020268e-15 3.622264e-15 6.031116e-15 6.619093e-15 9.444835e-14 1.029104e-16
5865 1.988009e-15 3.675883e-15 5.975428e-15 6.577775e-15 9.257978e-14 1.007335e-16
5866 1.991140e-15 3.667168e-15 5.986109e-15 6.586003e-15 9.291502e-14 1.007729e-16
5867 1.995269e-15 3.659810e-15 5.994730e-15 6.589414e-15 9.316808e-14 1.008456e-16
5868 2.001404e-15 3.650910e-15 6.004414e-15 6.594846e-15 9.350466e-14 1.010472e-16
5869 2.006613e-15 3.609042e-15 6.014860e-15 6.611468e-15 9.384307e-14 1.025395e-16
5870 1.961653e-15 3.623229e-15 5.972033e-15 6.556404e-15 9.129008e-14 1.014399e-16
5871 1.960281e-15 3.619338e-15 5.961104e-15 6.549206e-15 9.122756e-14 1.013526e-16
5872 1.961843e-15 3.618503e-15 5.955968e-15 6.545098e-15 9.132641e-14 1.013080e-16
5873 1.966039e-15 3.620159e-15 5.958257e-15 6.547131e-15 9.161343e-14 1.012845e-16
5874 2.000294e-15 3.624011e-15 6.000340e-15 6.612952e-15 9.404169e-14 1.019038e-16
5875 1.973600e-15 3.612409e-15 5.956407e-15 6.544515e-15 9.236762e-14 1.016414e-16
5876 1.980329e-15 3.628909e-15 5.970079e-15 6.567022e-15 9.307730e-14 1.013849e-16
5877 1.989110e-15 3.639055e-15 5.981430e-15 6.588721e-15 9.371800e-14 1.013051e-16
5878 2.005666e-15 3.640041e-15 6.006432e-15 6.628831e-15 9.486386e-14 1.016718e-16
5879 1.979597e-15 3.612304e-15 5.970293e-15 6.557349e-15 9.308732e-14 1.018500e-16
5880 1.983350e-15 3.636454e-15 5.976006e-15 6.571311e-15 9.342472e-14 1.012520e-16
5881 1.989223e-15 3.642007e-15 5.983316e-15 6.582700e-15 9.376133e-14 1.012011e-16
5882 2.002792e-15 3.629733e-15 6.001135e-15 6.607480e-15 9.450252e-14 1.017634e-16
5883 1.976567e-15 3.607709e-15 5.958874e-15 6.542551e-15 9.273206e-14 1.016442e-16
5884 1.979765e-15 3.621724e-15 5.964698e-15 6.550776e-15 9.301722e-14 1.012675e-16
5885 1.983898e-15 3.626711e-15 5.970938e-15 6.554542e-15 9.325440e-14 1.011780e-16
5886 1.993757e-15 3.621752e-15 5.983919e-15 6.569355e-15 9.365307e-14 1.014493e-16
5887 1.982182e-15 3.597133e-15 5.959751e-15 6.536181e-15 9.278343e-14 1.017784e-16
5888 1.985917e-15 3.620931e-15 5.966079e-15 6.544120e-15 9.309529e-14 1.011384e-16
5889 1.989308e-15 3.624193e-15 5.972396e-15 6.547072e-15 9.324982e-14 1.010725e-16
5890 2.002958e-15 3.584416e-15 5.993086e-15 6.555163e-15 9.367781e-14 1.023924e-16
5891 1.976952e-15 3.618279e-15 5.936732e-15 6.475633e-15 9.160143e-14 1.006991e-16
5892 1.982425e-15 3.613132e-15 5.946199e-15 6.482638e-15 9.208070e-14 1.006867e-16
5893 1.988582e-15 3.612028e-15 5.954328e-15 6.485974e-15 9.252987e-14 1.006973e-16
5894 1.996500e-15 3.609433e-15 5.963227e-15 6.488512e-15 9.309932e-14 1.007668e-16
5895 2.031801e-15 3.581654e-15 6.004401e-15 6.517662e-15 9.544442e-14 1.020672e-16
5896 2.001767e-15 3.577139e-15 5.944135e-15 6.420229e-15 9.330030e-14 1.011638e-16
5897 2.006204e-15 3.584288e-15 5.945809e-15 6.424615e-15 9.376322e-14 1.009886e-16
5898 2.011956e-15 3.589421e-15 5.948195e-15 6.427963e-15 9.429280e-14 1.008933e-16
5899 2.018857e-15 3.595126e-15 5.952262e-15 6.431261e-15 9.479413e-14 1.008321e-16
5900 2.055568e-15 3.605815e-15 5.980775e-15 6.481376e-15 9.769778e-14 1.013247e-16
5901 2.031075e-15 3.578889e-15 5.923907e-15 6.391433e-15 9.607492e-14 1.013964e-16
5902 2.038514e-15 3.598555e-15 5.928272e-15 6.404847e-15 9.682102e-14 1.009888e-16
5903 2.048124e-15 3.609600e-15 5.932534e-15 6.420082e-15 9.761569e-14 1.008633e-16
5904 2.062563e-15 3.614581e-15 5.941342e-15 6.438643e-15 9.877655e-14 1.009620e-16
5905 2.054695e-15 3.580432e-15 5.902538e-15 6.386959e-15 9.830710e-14 1.017874e-16
5906 2.055511e-15 3.614883e-15 5.887816e-15 6.383965e-15 9.836448e-14 1.007216e-16
5907 2.054037e-15 3.600369e-15 5.870820e-15 6.365583e-15 9.821058e-14 1.009260e-16
5908 2.028696e-15 3.541512e-15 5.791540e-15 6.276980e-15 9.615110e-14 1.017368e-16
5909 2.029072e-15 3.571465e-15 5.773004e-15 6.271372e-15 9.628762e-14 1.007196e-16
5910 2.030779e-15 3.573133e-15 5.767291e-15 6.264134e-15 9.647359e-14 1.006461e-16
5911 2.038256e-15 3.531429e-15 5.747211e-15 6.247705e-15 9.745571e-14 1.016891e-16
5912 2.003636e-15 3.504635e-15 5.660203e-15 6.140869e-15 9.438521e-14 1.011909e-16
5913 2.003954e-15 3.514106e-15 5.648335e-15 6.141231e-15 9.464904e-14 1.008202e-16
5914 2.005629e-15 3.516980e-15 5.644693e-15 6.139607e-15 9.490090e-14 1.006811e-16
5915 2.010461e-15 3.519549e-15 5.645117e-15 6.144297e-15 9.541250e-14 1.006005e-16
5916 2.039506e-15 3.509670e-15 5.665914e-15 6.194784e-15 9.813385e-14 1.013369e-16
5917 1.995135e-15 3.465448e-15 5.574478e-15 6.064187e-15 9.430989e-14 1.012210e-16
5918 1.996602e-15 3.477339e-15 5.568188e-15 6.065054e-15 9.452646e-14 1.007622e-16
5919 2.000677e-15 3.481071e-15 5.568884e-15 6.071598e-15 9.492887e-14 1.006200e-16
5920 2.005926e-15 3.485100e-15 5.571785e-15 6.081116e-15 9.538102e-14 1.005400e-16
5921 2.020847e-15 3.461542e-15 5.591362e-15 6.112862e-15 9.670865e-14 1.014797e-16
5922 1.971438e-15 3.420463e-15 5.489521e-15 5.980076e-15 9.242204e-14 1.011342e-16
5923 1.970478e-15 3.431432e-15 5.480604e-15 5.980600e-15 9.243925e-14 1.007044e-16
5924 1.970779e-15 3.434776e-15 5.479187e-15 5.981007e-15 9.251322e-14 1.005599e-16
5925 1.972309e-15 3.438011e-15 5.482318e-15 5.981694e-15 9.263921e-14 1.004812e-16
5926 1.981990e-15 3.417904e-15 5.515202e-15 6.017966e-15 9.339002e-14 1.012349e-16
5927 1.947193e-15 3.382286e-15 5.434189e-15 5.920613e-15 9.041163e-14 1.011293e-16
5928 1.946588e-15 3.396921e-15 5.430182e-15 5.925003e-15 9.042479e-14 1.006533e-16
5929 1.947133e-15 3.401950e-15 5.433422e-15 5.930724e-15 9.041658e-14 1.005084e-16
5930 1.947662e-15 3.405618e-15 5.439208e-15 5.934608e-15 9.036657e-14 1.004323e-16
5931 1.956030e-15 3.388460e-15 5.488572e-15 5.985883e-15 9.091535e-14 1.012532e-16
5932 1.924258e-15 3.354710e-15 5.402496e-15 5.894607e-15 8.804008e-14 1.010921e-16
5933 1.923792e-15 3.372689e-15 5.401261e-15 5.900382e-15 8.805970e-14 1.006069e-16
5934 1.924253e-15 3.379378e-15 5.405686e-15 5.908165e-15 8.811908e-14 1.004623e-16
5935 1.925659e-15 3.384031e-15 5.413324e-15 5.914936e-15 8.814844e-14 1.003895e-16
5936 1.937879e-15 3.371857e-15 5.471369e-15 5.972755e-15 8.914644e-14 1.011042e-16
5937 1.910228e-15 3.339675e-15 5.389599e-15 5.885139e-15 8.652581e-14 1.010485e-16
5938 1.909134e-15 3.351625e-15 5.372691e-15 5.876673e-15 8.645020e-14 1.005434e-16
5939 1.912422e-15 3.351845e-15 5.372469e-15 5.877793e-15 8.672828e-14 1.004027e-16
5940 1.913872e-15 3.356021e-15 5.385209e-15 5.889188e-15 8.682456e-14 1.003548e-16
5941 1.938094e-15 3.356357e-15 5.490930e-15 5.995500e-15 8.894132e-14 1.012624e-16
5942 1.909344e-15 3.333325e-15 5.392815e-15 5.891307e-15 8.587771e-14 1.009988e-16
