# Iterations  CD  CDp  CDf  CL  CLp  CL  Pitch 
2876 2.223935e-02 1.106518e-02 1.117417e-02 2.262108e-01 2.264572e-01 -2.464172e-04 1.028250e-02
2877 2.223936e-02 1.106518e-02 1.117418e-02 2.262108e-01 2.264572e-01 -2.464179e-04 1.028250e-02
2878 2.223937e-02 1.106518e-02 1.117418e-02 2.262108e-01 2.264572e-01 -2.464182e-04 1.028250e-02
2879 2.223937e-02 1.106518e-02 1.117419e-02 2.262108e-01 2.264572e-01 -2.464189e-04 1.028250e-02
2880 2.223938e-02 1.106518e-02 1.117419e-02 2.262108e-01 2.264572e-01 -2.464193e-04 1.028250e-02
2881 2.223938e-02 1.106518e-02 1.117420e-02 2.262108e-01 2.264572e-01 -2.464199e-04 1.028250e-02
2882 2.223939e-02 1.106518e-02 1.117421e-02 2.262108e-01 2.264572e-01 -2.464203e-04 1.028250e-02
2883 2.223939e-02 1.106518e-02 1.117421e-02 2.262108e-01 2.264572e-01 -2.464209e-04 1.028250e-02
2884 2.223940e-02 1.106518e-02 1.117422e-02 2.262108e-01 2.264572e-01 -2.464213e-04 1.028249e-02
2885 2.223940e-02 1.106518e-02 1.117422e-02 2.262108e-01 2.264572e-01 -2.464219e-04 1.028249e-02
2886 2.223941e-02 1.106518e-02 1.117423e-02 2.262108e-01 2.264572e-01 -2.464222e-04 1.028249e-02
2887 2.223941e-02 1.106518e-02 1.117423e-02 2.262108e-01 2.264572e-01 -2.464228e-04 1.028249e-02
2888 2.223942e-02 1.106518e-02 1.117424e-02 2.262108e-01 2.264572e-01 -2.464232e-04 1.028249e-02
2889 2.223942e-02 1.106518e-02 1.117425e-02 2.262108e-01 2.264572e-01 -2.464238e-04 1.028249e-02
2890 2.223943e-02 1.106518e-02 1.117425e-02 2.262108e-01 2.264572e-01 -2.464242e-04 1.028249e-02
2891 2.223944e-02 1.106518e-02 1.117426e-02 2.262108e-01 2.264572e-01 -2.464248e-04 1.028249e-02
2892 2.223944e-02 1.106518e-02 1.117426e-02 2.262108e-01 2.264572e-01 -2.464252e-04 1.028248e-02
2893 2.223945e-02 1.106518e-02 1.117427e-02 2.262108e-01 2.264572e-01 -2.464258e-04 1.028248e-02
2894 2.223945e-02 1.106518e-02 1.117427e-02 2.262108e-01 2.264572e-01 -2.464262e-04 1.028248e-02
2895 2.223946e-02 1.106518e-02 1.117428e-02 2.262108e-01 2.264572e-01 -2.464269e-04 1.028248e-02
2896 2.223946e-02 1.106518e-02 1.117429e-02 2.262108e-01 2.264572e-01 -2.464273e-04 1.028248e-02
2897 2.223947e-02 1.106518e-02 1.117429e-02 2.262108e-01 2.264572e-01 -2.464280e-04 1.028248e-02
2898 2.223947e-02 1.106518e-02 1.117430e-02 2.262108e-01 2.264572e-01 -2.464284e-04 1.028247e-02
2899 2.223948e-02 1.106517e-02 1.117431e-02 2.262108e-01 2.264572e-01 -2.464291e-04 1.028247e-02
2900 2.223949e-02 1.106517e-02 1.117431e-02 2.262108e-01 2.264572e-01 -2.464296e-04 1.028247e-02
2901 2.223949e-02 1.106517e-02 1.117432e-02 2.262108e-01 2.264572e-01 -2.464303e-04 1.028247e-02
2902 2.223950e-02 1.106517e-02 1.117432e-02 2.262108e-01 2.264572e-01 -2.464307e-04 1.028246e-02
2903 2.223951e-02 1.106517e-02 1.117433e-02 2.262108e-01 2.264572e-01 -2.464314e-04 1.028246e-02
2904 2.223951e-02 1.106517e-02 1.117434e-02 2.262108e-01 2.264572e-01 -2.464318e-04 1.028246e-02
2905 2.223952e-02 1.106517e-02 1.117434e-02 2.262108e-01 2.264572e-01 -2.464325e-04 1.028246e-02
2906 2.223952e-02 1.106517e-02 1.117435e-02 2.262108e-01 2.264573e-01 -2.464329e-04 1.028245e-02
2907 2.223953e-02 1.106517e-02 1.117436e-02 2.262108e-01 2.264573e-01 -2.464335e-04 1.028245e-02
2908 2.223953e-02 1.106517e-02 1.117436e-02 2.262108e-01 2.264573e-01 -2.464339e-04 1.028245e-02
2909 2.223954e-02 1.106517e-02 1.117437e-02 2.262108e-01 2.264573e-01 -2.464345e-04 1.028244e-02
2910 2.223955e-02 1.106517e-02 1.117437e-02 2.262108e-01 2.264573e-01 -2.464350e-04 1.028244e-02
2911 2.223955e-02 1.106517e-02 1.117438e-02 2.262109e-01 2.264573e-01 -2.464356e-04 1.028244e-02
2912 2.223956e-02 1.106517e-02 1.117438e-02 2.262109e-01 2.264573e-01 -2.464360e-04 1.028243e-02
2913 2.223956e-02 1.106517e-02 1.117439e-02 2.262109e-01 2.264573e-01 -2.464367e-04 1.028243e-02
2914 2.223957e-02 1.106517e-02 1.117440e-02 2.262109e-01 2.264573e-01 -2.464371e-04 1.028242e-02
2915 2.223958e-02 1.106517e-02 1.117440e-02 2.262109e-01 2.264573e-01 -2.464377e-04 1.028242e-02
2916 2.223958e-02 1.106517e-02 1.117441e-02 2.262109e-01 2.264573e-01 -2.464382e-04 1.028242e-02
2917 2.223959e-02 1.106517e-02 1.117442e-02 2.262109e-01 2.264574e-01 -2.464388e-04 1.028241e-02
2918 2.223959e-02 1.106517e-02 1.117442e-02 2.262109e-01 2.264574e-01 -2.464392e-04 1.028241e-02
2919 2.223960e-02 1.106517e-02 1.117443e-02 2.262109e-01 2.264574e-01 -2.464398e-04 1.028240e-02
2920 2.223960e-02 1.106517e-02 1.117443e-02 2.262109e-01 2.264574e-01 -2.464403e-04 1.028240e-02
2921 2.223961e-02 1.106517e-02 1.117444e-02 2.262110e-01 2.264574e-01 -2.464409e-04 1.028240e-02
2922 2.223962e-02 1.106517e-02 1.117444e-02 2.262110e-01 2.264574e-01 -2.464413e-04 1.028239e-02
2923 2.223962e-02 1.106517e-02 1.117445e-02 2.262110e-01 2.264574e-01 -2.464419e-04 1.028239e-02
2924 2.223963e-02 1.106517e-02 1.117445e-02 2.262110e-01 2.264574e-01 -2.464423e-04 1.028238e-02
2925 2.223963e-02 1.106517e-02 1.117446e-02 2.262110e-01 2.264574e-01 -2.464429e-04 1.028238e-02
2926 2.223964e-02 1.106517e-02 1.117447e-02 2.262110e-01 2.264575e-01 -2.464433e-04 1.028237e-02
2927 2.223965e-02 1.106517e-02 1.117447e-02 2.262110e-01 2.264575e-01 -2.464439e-04 1.028237e-02
2928 2.223965e-02 1.106517e-02 1.117448e-02 2.262110e-01 2.264575e-01 -2.464443e-04 1.028236e-02
2929 2.223966e-02 1.106517e-02 1.117448e-02 2.262111e-01 2.264575e-01 -2.464449e-04 1.028236e-02
2930 2.223966e-02 1.106517e-02 1.117449e-02 2.262111e-01 2.264575e-01 -2.464452e-04 1.028235e-02
2931 2.223967e-02 1.106517e-02 1.117449e-02 2.262111e-01 2.264575e-01 -2.464458e-04 1.028235e-02
2932 2.223967e-02 1.106518e-02 1.117450e-02 2.262111e-01 2.264575e-01 -2.464461e-04 1.028235e-02
2933 2.223968e-02 1.106518e-02 1.117450e-02 2.262111e-01 2.264576e-01 -2.464467e-04 1.028234e-02
2934 2.223968e-02 1.106518e-02 1.117451e-02 2.262111e-01 2.264576e-01 -2.464470e-04 1.028234e-02
2935 2.223969e-02 1.106518e-02 1.117451e-02 2.262111e-01 2.264576e-01 -2.464476e-04 1.028233e-02
2936 2.223969e-02 1.106518e-02 1.117452e-02 2.262112e-01 2.264576e-01 -2.464479e-04 1.028233e-02
2937 2.223970e-02 1.106518e-02 1.117452e-02 2.262112e-01 2.264576e-01 -2.464485e-04 1.028232e-02
2938 2.223971e-02 1.106518e-02 1.117453e-02 2.262112e-01 2.264576e-01 -2.464488e-04 1.028231e-02
2939 2.223971e-02 1.106518e-02 1.117453e-02 2.262112e-01 2.264577e-01 -2.464494e-04 1.028231e-02
2940 2.223972e-02 1.106518e-02 1.117454e-02 2.262112e-01 2.264577e-01 -2.464497e-04 1.028230e-02
2941 2.223972e-02 1.106518e-02 1.117454e-02 2.262112e-01 2.264577e-01 -2.464502e-04 1.028230e-02
2942 2.223973e-02 1.106518e-02 1.117455e-02 2.262112e-01 2.264577e-01 -2.464506e-04 1.028229e-02
2943 2.223974e-02 1.106518e-02 1.117455e-02 2.262113e-01 2.264577e-01 -2.464511e-04 1.028229e-02
2944 2.223974e-02 1.106518e-02 1.117456e-02 2.262113e-01 2.264577e-01 -2.464515e-04 1.028228e-02
2945 2.223975e-02 1.106518e-02 1.117456e-02 2.262113e-01 2.264577e-01 -2.464520e-04 1.028228e-02
2946 2.223975e-02 1.106518e-02 1.117457e-02 2.262113e-01 2.264578e-01 -2.464524e-04 1.028227e-02
2947 2.223976e-02 1.106519e-02 1.117457e-02 2.262113e-01 2.264578e-01 -2.464529e-04 1.028226e-02
2948 2.223976e-02 1.106519e-02 1.117458e-02 2.262113e-01 2.264578e-01 -2.464532e-04 1.028226e-02
2949 2.223977e-02 1.106519e-02 1.117458e-02 2.262114e-01 2.264578e-01 -2.464537e-04 1.028225e-02
2950 2.223977e-02 1.106519e-02 1.117459e-02 2.262114e-01 2.264578e-01 -2.464541e-04 1.028225e-02
2951 2.223978e-02 1.106519e-02 1.117459e-02 2.262114e-01 2.264579e-01 -2.464546e-04 1.028224e-02
2952 2.223979e-02 1.106519e-02 1.117460e-02 2.262114e-01 2.264579e-01 -2.464549e-04 1.028223e-02
2953 2.223979e-02 1.106519e-02 1.117460e-02 2.262114e-01 2.264579e-01 -2.464554e-04 1.028223e-02
2954 2.223980e-02 1.106519e-02 1.117461e-02 2.262115e-01 2.264579e-01 -2.464558e-04 1.028222e-02
2955 2.223980e-02 1.106519e-02 1.117461e-02 2.262115e-01 2.264579e-01 -2.464562e-04 1.028222e-02
2956 2.223981e-02 1.106519e-02 1.117462e-02 2.262115e-01 2.264580e-01 -2.464567e-04 1.028221e-02
2957 2.223982e-02 1.106519e-02 1.117462e-02 2.262115e-01 2.264580e-01 -2.464571e-04 1.028220e-02
2958 2.223982e-02 1.106520e-02 1.117463e-02 2.262115e-01 2.264580e-01 -2.464576e-04 1.028219e-02
2959 2.223983e-02 1.106520e-02 1.117463e-02 2.262115e-01 2.264580e-01 -2.464580e-04 1.028219e-02
2960 2.223984e-02 1.106520e-02 1.117464e-02 2.262116e-01 2.264580e-01 -2.464585e-04 1.028218e-02
2961 2.223984e-02 1.106520e-02 1.117464e-02 2.262116e-01 2.264581e-01 -2.464589e-04 1.028217e-02
2962 2.223985e-02 1.106520e-02 1.117465e-02 2.262116e-01 2.264581e-01 -2.464594e-04 1.028217e-02
2963 2.223985e-02 1.106520e-02 1.117465e-02 2.262116e-01 2.264581e-01 -2.464597e-04 1.028216e-02
2964 2.223986e-02 1.106520e-02 1.117466e-02 2.262117e-01 2.264581e-01 -2.464603e-04 1.028215e-02
2965 2.223987e-02 1.106520e-02 1.117466e-02 2.262117e-01 2.264581e-01 -2.464607e-04 1.028214e-02
2966 2.223987e-02 1.106521e-02 1.117467e-02 2.262117e-01 2.264582e-01 -2.464612e-04 1.028214e-02
2967 2.223988e-02 1.106521e-02 1.117467e-02 2.262117e-01 2.264582e-01 -2.464615e-04 1.028213e-02
2968 2.223989e-02 1.106521e-02 1.117468e-02 2.262117e-01 2.264582e-01 -2.464622e-04 1.028212e-02
2969 2.223989e-02 1.106521e-02 1.117469e-02 2.262118e-01 2.264582e-01 -2.464626e-04 1.028211e-02
2970 2.223990e-02 1.106521e-02 1.117469e-02 2.262118e-01 2.264582e-01 -2.464630e-04 1.028210e-02
2971 2.223991e-02 1.106521e-02 1.117470e-02 2.262118e-01 2.264583e-01 -2.464634e-04 1.028210e-02
2972 2.223991e-02 1.106521e-02 1.117470e-02 2.262118e-01 2.264583e-01 -2.464640e-04 1.028209e-02
2973 2.223992e-02 1.106521e-02 1.117471e-02 2.262119e-01 2.264583e-01 -2.464644e-04 1.028208e-02
2974 2.223993e-02 1.106521e-02 1.117471e-02 2.262119e-01 2.264583e-01 -2.464648e-04 1.028207e-02
2975 2.223993e-02 1.106522e-02 1.117472e-02 2.262119e-01 2.264584e-01 -2.464652e-04 1.028206e-02
2976 2.223994e-02 1.106522e-02 1.117472e-02 2.262119e-01 2.264584e-01 -2.464657e-04 1.028205e-02
2977 2.223995e-02 1.106522e-02 1.117473e-02 2.262119e-01 2.264584e-01 -2.464661e-04 1.028205e-02
2978 2.223995e-02 1.106522e-02 1.117473e-02 2.262120e-01 2.264584e-01 -2.464665e-04 1.028204e-02
2979 2.223996e-02 1.106522e-02 1.117474e-02 2.262120e-01 2.264584e-01 -2.464669e-04 1.028203e-02
2980 2.223997e-02 1.106522e-02 1.117474e-02 2.262120e-01 2.264585e-01 -2.464675e-04 1.028202e-02
2981 2.223997e-02 1.106522e-02 1.117475e-02 2.262120e-01 2.264585e-01 -2.464679e-04 1.028201e-02
2982 2.223998e-02 1.106523e-02 1.117475e-02 2.262121e-01 2.264585e-01 -2.464683e-04 1.028200e-02
2983 2.223999e-02 1.106523e-02 1.117476e-02 2.262121e-01 2.264585e-01 -2.464687e-04 1.028200e-02
2984 2.224000e-02 1.106523e-02 1.117477e-02 2.262121e-01 2.264586e-01 -2.464693e-04 1.028198e-02
2985 2.224000e-02 1.106523e-02 1.117477e-02 2.262121e-01 2.264586e-01 -2.464698e-04 1.028198e-02
2986 2.224001e-02 1.106523e-02 1.117478e-02 2.262122e-01 2.264586e-01 -2.464702e-04 1.028197e-02
2987 2.224002e-02 1.106524e-02 1.117478e-02 2.262122e-01 2.264586e-01 -2.464706e-04 1.028196e-02
2988 2.224003e-02 1.106524e-02 1.117479e-02 2.262122e-01 2.264587e-01 -2.464711e-04 1.028195e-02
2989 2.224003e-02 1.106524e-02 1.117479e-02 2.262122e-01 2.264587e-01 -2.464714e-04 1.028194e-02
2990 2.224004e-02 1.106524e-02 1.117480e-02 2.262122e-01 2.264587e-01 -2.464718e-04 1.028193e-02
2991 2.224004e-02 1.106524e-02 1.117480e-02 2.262123e-01 2.264587e-01 -2.464722e-04 1.028193e-02
2992 2.224005e-02 1.106524e-02 1.117481e-02 2.262123e-01 2.264588e-01 -2.464728e-04 1.028191e-02
2993 2.224006e-02 1.106525e-02 1.117482e-02 2.262123e-01 2.264588e-01 -2.464731e-04 1.028190e-02
2994 2.224007e-02 1.106525e-02 1.117482e-02 2.262123e-01 2.264588e-01 -2.464736e-04 1.028189e-02
2995 2.224007e-02 1.106525e-02 1.117483e-02 2.262123e-01 2.264588e-01 -2.464739e-04 1.028189e-02
2996 2.224008e-02 1.106525e-02 1.117483e-02 2.262124e-01 2.264588e-01 -2.464743e-04 1.028188e-02
2997 2.224009e-02 1.106525e-02 1.117484e-02 2.262124e-01 2.264589e-01 -2.464746e-04 1.028187e-02
2998 2.224009e-02 1.106525e-02 1.117484e-02 2.262124e-01 2.264589e-01 -2.464750e-04 1.028186e-02
2999 2.224010e-02 1.106525e-02 1.117484e-02 2.262124e-01 2.264589e-01 -2.464753e-04 1.028186e-02
3000 2.224010e-02 1.106525e-02 1.117485e-02 2.262124e-01 2.264589e-01 -2.464758e-04 1.028185e-02
3001 2.224011e-02 1.106525e-02 1.117485e-02 2.262125e-01 2.264589e-01 -2.464761e-04 1.028184e-02
3002 2.224012e-02 1.106526e-02 1.117486e-02 2.262125e-01 2.264590e-01 -2.464764e-04 1.028183e-02
3003 2.224012e-02 1.106526e-02 1.117486e-02 2.262125e-01 2.264590e-01 -2.464767e-04 1.028182e-02
3004 2.224013e-02 1.106526e-02 1.117487e-02 2.262125e-01 2.264590e-01 -2.464772e-04 1.028181e-02
3005 2.224014e-02 1.106526e-02 1.117488e-02 2.262125e-01 2.264590e-01 -2.464775e-04 1.028180e-02
3006 2.224014e-02 1.106526e-02 1.117488e-02 2.262126e-01 2.264590e-01 -2.464779e-04 1.028180e-02
3007 2.224015e-02 1.106526e-02 1.117489e-02 2.262126e-01 2.264590e-01 -2.464782e-04 1.028179e-02
3008 2.224016e-02 1.106527e-02 1.117489e-02 2.262126e-01 2.264591e-01 -2.464787e-04 1.028178e-02
3009 2.224016e-02 1.106527e-02 1.117490e-02 2.262126e-01 2.264591e-01 -2.464789e-04 1.028177e-02
3010 2.224017e-02 1.106527e-02 1.117490e-02 2.262126e-01 2.264591e-01 -2.464793e-04 1.028176e-02
3011 2.224017e-02 1.106527e-02 1.117490e-02 2.262126e-01 2.264591e-01 -2.464796e-04 1.028176e-02
3012 2.224018e-02 1.106527e-02 1.117491e-02 2.262127e-01 2.264591e-01 -2.464800e-04 1.028175e-02
3013 2.224019e-02 1.106527e-02 1.117492e-02 2.262127e-01 2.264592e-01 -2.464803e-04 1.028174e-02
3014 2.224020e-02 1.106528e-02 1.117492e-02 2.262127e-01 2.264592e-01 -2.464807e-04 1.028173e-02
3015 2.224020e-02 1.106528e-02 1.117493e-02 2.262127e-01 2.264592e-01 -2.464809e-04 1.028172e-02
3016 2.224021e-02 1.106528e-02 1.117493e-02 2.262127e-01 2.264592e-01 -2.464813e-04 1.028171e-02
3017 2.224022e-02 1.106528e-02 1.117494e-02 2.262127e-01 2.264592e-01 -2.464815e-04 1.028171e-02
3018 2.224022e-02 1.106528e-02 1.117494e-02 2.262127e-01 2.264592e-01 -2.464819e-04 1.028170e-02
3019 2.224023e-02 1.106528e-02 1.117494e-02 2.262128e-01 2.264592e-01 -2.464821e-04 1.028169e-02
3020 2.224024e-02 1.106529e-02 1.117495e-02 2.262128e-01 2.264593e-01 -2.464825e-04 1.028168e-02
3021 2.224024e-02 1.106529e-02 1.117495e-02 2.262128e-01 2.264593e-01 -2.464827e-04 1.028168e-02
3022 2.224025e-02 1.106529e-02 1.117496e-02 2.262128e-01 2.264593e-01 -2.464831e-04 1.028167e-02
3023 2.224025e-02 1.106529e-02 1.117496e-02 2.262128e-01 2.264593e-01 -2.464833e-04 1.028166e-02
3024 2.224026e-02 1.106529e-02 1.117497e-02 2.262128e-01 2.264593e-01 -2.464837e-04 1.028165e-02
3025 2.224027e-02 1.106529e-02 1.117497e-02 2.262128e-01 2.264593e-01 -2.464839e-04 1.028165e-02
3026 2.224027e-02 1.106530e-02 1.117498e-02 2.262128e-01 2.264593e-01 -2.464843e-04 1.028164e-02
3027 2.224028e-02 1.106530e-02 1.117498e-02 2.262128e-01 2.264593e-01 -2.464845e-04 1.028163e-02
3028 2.224029e-02 1.106530e-02 1.117499e-02 2.262129e-01 2.264593e-01 -2.464849e-04 1.028162e-02
3029 2.224029e-02 1.106530e-02 1.117499e-02 2.262129e-01 2.264593e-01 -2.464851e-04 1.028162e-02
3030 2.224030e-02 1.106530e-02 1.117500e-02 2.262129e-01 2.264594e-01 -2.464854e-04 1.028161e-02
3031 2.224031e-02 1.106530e-02 1.117500e-02 2.262129e-01 2.264594e-01 -2.464856e-04 1.028160e-02
3032 2.224032e-02 1.106531e-02 1.117501e-02 2.262129e-01 2.264594e-01 -2.464860e-04 1.028159e-02
3033 2.224032e-02 1.106531e-02 1.117501e-02 2.262129e-01 2.264594e-01 -2.464862e-04 1.028159e-02
3034 2.224033e-02 1.106531e-02 1.117502e-02 2.262129e-01 2.264594e-01 -2.464866e-04 1.028158e-02
3035 2.224033e-02 1.106531e-02 1.117502e-02 2.262129e-01 2.264594e-01 -2.464867e-04 1.028157e-02
3036 2.224034e-02 1.106531e-02 1.117503e-02 2.262129e-01 2.264594e-01 -2.464871e-04 1.028156e-02
3037 2.224035e-02 1.106531e-02 1.117503e-02 2.262129e-01 2.264594e-01 -2.464873e-04 1.028156e-02
3038 2.224036e-02 1.106532e-02 1.117504e-02 2.262129e-01 2.264594e-01 -2.464876e-04 1.028155e-02
3039 2.224037e-02 1.106532e-02 1.117505e-02 2.262129e-01 2.264594e-01 -2.464880e-04 1.028153e-02
3040 2.224038e-02 1.106532e-02 1.117506e-02 2.262129e-01 2.264594e-01 -2.464882e-04 1.028153e-02
3041 2.224038e-02 1.106532e-02 1.117506e-02 2.262129e-01 2.264594e-01 -2.464882e-04 1.028152e-02
3042 2.224038e-02 1.106532e-02 1.117506e-02 2.262129e-01 2.264594e-01 -2.464884e-04 1.028152e-02
3043 2.224039e-02 1.106532e-02 1.117506e-02 2.262129e-01 2.264594e-01 -2.464886e-04 1.028151e-02
3044 2.224039e-02 1.106533e-02 1.117507e-02 2.262129e-01 2.264594e-01 -2.464887e-04 1.028151e-02
3045 2.224041e-02 1.106533e-02 1.117508e-02 2.262129e-01 2.264594e-01 -2.464892e-04 1.028150e-02
3046 2.224042e-02 1.106533e-02 1.117509e-02 2.262129e-01 2.264594e-01 -2.464894e-04 1.028149e-02
3047 2.224042e-02 1.106533e-02 1.117509e-02 2.262129e-01 2.264594e-01 -2.464894e-04 1.028149e-02
3048 2.224043e-02 1.106533e-02 1.117509e-02 2.262129e-01 2.264593e-01 -2.464896e-04 1.028148e-02
3049 2.224043e-02 1.106533e-02 1.117510e-02 2.262128e-01 2.264593e-01 -2.464897e-04 1.028148e-02
3050 2.224043e-02 1.106533e-02 1.117510e-02 2.262128e-01 2.264593e-01 -2.464897e-04 1.028148e-02
3051 2.224043e-02 1.106533e-02 1.117510e-02 2.262128e-01 2.264593e-01 -2.464898e-04 1.028148e-02
3052 2.224045e-02 1.106534e-02 1.117511e-02 2.262128e-01 2.264593e-01 -2.464903e-04 1.028147e-02
3053 2.224045e-02 1.106534e-02 1.117511e-02 2.262128e-01 2.264593e-01 -2.464903e-04 1.028146e-02
3054 2.224045e-02 1.106534e-02 1.117512e-02 2.262128e-01 2.264593e-01 -2.464903e-04 1.028146e-02
3055 2.224046e-02 1.106534e-02 1.117512e-02 2.262128e-01 2.264593e-01 -2.464905e-04 1.028146e-02
3056 2.224046e-02 1.106534e-02 1.117512e-02 2.262128e-01 2.264593e-01 -2.464905e-04 1.028146e-02
3057 2.224047e-02 1.106534e-02 1.117513e-02 2.262127e-01 2.264592e-01 -2.464907e-04 1.028146e-02
3058 2.224047e-02 1.106534e-02 1.117513e-02 2.262127e-01 2.264592e-01 -2.464907e-04 1.028145e-02
3059 2.224048e-02 1.106534e-02 1.117514e-02 2.262127e-01 2.264592e-01 -2.464908e-04 1.028145e-02
3060 2.224048e-02 1.106534e-02 1.117514e-02 2.262127e-01 2.264592e-01 -2.464908e-04 1.028145e-02
3061 2.224049e-02 1.106534e-02 1.117514e-02 2.262127e-01 2.264592e-01 -2.464908e-04 1.028145e-02
3062 2.224049e-02 1.106534e-02 1.117514e-02 2.262127e-01 2.264592e-01 -2.464908e-04 1.028145e-02
3063 2.224050e-02 1.106534e-02 1.117515e-02 2.262126e-01 2.264591e-01 -2.464910e-04 1.028145e-02
3064 2.224050e-02 1.106535e-02 1.117516e-02 2.262126e-01 2.264591e-01 -2.464910e-04 1.028145e-02
3065 2.224051e-02 1.106535e-02 1.117516e-02 2.262126e-01 2.264591e-01 -2.464911e-04 1.028145e-02
3066 2.224051e-02 1.106535e-02 1.117516e-02 2.262126e-01 2.264591e-01 -2.464911e-04 1.028145e-02
3067 2.224051e-02 1.106535e-02 1.117517e-02 2.262126e-01 2.264591e-01 -2.464911e-04 1.028145e-02
3068 2.224052e-02 1.106535e-02 1.117517e-02 2.262126e-01 2.264590e-01 -2.464911e-04 1.028145e-02
3069 2.224052e-02 1.106535e-02 1.117517e-02 2.262125e-01 2.264590e-01 -2.464911e-04 1.028145e-02
3070 2.224052e-02 1.106535e-02 1.117518e-02 2.262125e-01 2.264590e-01 -2.464911e-04 1.028145e-02
3071 2.224053e-02 1.106535e-02 1.117518e-02 2.262125e-01 2.264590e-01 -2.464911e-04 1.028145e-02
3072 2.224053e-02 1.106535e-02 1.117518e-02 2.262125e-01 2.264590e-01 -2.464911e-04 1.028145e-02
3073 2.224054e-02 1.106535e-02 1.117519e-02 2.262125e-01 2.264589e-01 -2.464911e-04 1.028145e-02
3074 2.224054e-02 1.106535e-02 1.117519e-02 2.262124e-01 2.264589e-01 -2.464911e-04 1.028146e-02
3075 2.224055e-02 1.106535e-02 1.117519e-02 2.262124e-01 2.264589e-01 -2.464911e-04 1.028146e-02
3076 2.224055e-02 1.106535e-02 1.117519e-02 2.262124e-01 2.264589e-01 -2.464910e-04 1.028146e-02
3077 2.224056e-02 1.106535e-02 1.117520e-02 2.262123e-01 2.264588e-01 -2.464910e-04 1.028146e-02
3078 2.224056e-02 1.106535e-02 1.117520e-02 2.262123e-01 2.264588e-01 -2.464910e-04 1.028146e-02
3079 2.224056e-02 1.106536e-02 1.117521e-02 2.262123e-01 2.264588e-01 -2.464908e-04 1.028147e-02
3080 2.224056e-02 1.106536e-02 1.117521e-02 2.262123e-01 2.264588e-01 -2.464908e-04 1.028147e-02
3081 2.224057e-02 1.106536e-02 1.117521e-02 2.262123e-01 2.264588e-01 -2.464908e-04 1.028147e-02
3082 2.224057e-02 1.106536e-02 1.117521e-02 2.262122e-01 2.264587e-01 -2.464908e-04 1.028147e-02
3083 2.224058e-02 1.106536e-02 1.117522e-02 2.262122e-01 2.264587e-01 -2.464907e-04 1.028147e-02
3084 2.224058e-02 1.106536e-02 1.117522e-02 2.262122e-01 2.264587e-01 -2.464906e-04 1.028147e-02
3085 2.224058e-02 1.106536e-02 1.117522e-02 2.262121e-01 2.264586e-01 -2.464905e-04 1.028148e-02
3086 2.224059e-02 1.106536e-02 1.117523e-02 2.262121e-01 2.264586e-01 -2.464903e-04 1.028148e-02
3087 2.224059e-02 1.106536e-02 1.117523e-02 2.262121e-01 2.264586e-01 -2.464902e-04 1.028148e-02
3088 2.224060e-02 1.106536e-02 1.117524e-02 2.262120e-01 2.264585e-01 -2.464900e-04 1.028149e-02
3089 2.224060e-02 1.106536e-02 1.117524e-02 2.262120e-01 2.264585e-01 -2.464899e-04 1.028149e-02
3090 2.224060e-02 1.106536e-02 1.117524e-02 2.262119e-01 2.264584e-01 -2.464897e-04 1.028150e-02
3091 2.224060e-02 1.106536e-02 1.117524e-02 2.262119e-01 2.264584e-01 -2.464896e-04 1.028150e-02
3092 2.224061e-02 1.106536e-02 1.117524e-02 2.262119e-01 2.264584e-01 -2.464896e-04 1.028150e-02
3093 2.224061e-02 1.106536e-02 1.117525e-02 2.262119e-01 2.264584e-01 -2.464895e-04 1.028150e-02
3094 2.224061e-02 1.106536e-02 1.117525e-02 2.262118e-01 2.264583e-01 -2.464894e-04 1.028151e-02
3095 2.224061e-02 1.106536e-02 1.117525e-02 2.262118e-01 2.264583e-01 -2.464893e-04 1.028151e-02
3096 2.224062e-02 1.106536e-02 1.117526e-02 2.262118e-01 2.264583e-01 -2.464891e-04 1.028152e-02
3097 2.224062e-02 1.106536e-02 1.117526e-02 2.262117e-01 2.264582e-01 -2.464888e-04 1.028152e-02
3098 2.224062e-02 1.106536e-02 1.117526e-02 2.262117e-01 2.264582e-01 -2.464887e-04 1.028153e-02
3099 2.224063e-02 1.106536e-02 1.117527e-02 2.262116e-01 2.264581e-01 -2.464885e-04 1.028153e-02
3100 2.224063e-02 1.106536e-02 1.117527e-02 2.262116e-01 2.264581e-01 -2.464883e-04 1.028154e-02
3101 2.224063e-02 1.106536e-02 1.117527e-02 2.262116e-01 2.264581e-01 -2.464882e-04 1.028154e-02
3102 2.224063e-02 1.106536e-02 1.117527e-02 2.262116e-01 2.264581e-01 -2.464881e-04 1.028154e-02
3103 2.224063e-02 1.106536e-02 1.117528e-02 2.262115e-01 2.264580e-01 -2.464879e-04 1.028155e-02
3104 2.224063e-02 1.106536e-02 1.117528e-02 2.262115e-01 2.264580e-01 -2.464877e-04 1.028155e-02
3105 2.224064e-02 1.106535e-02 1.117528e-02 2.262114e-01 2.264579e-01 -2.464873e-04 1.028156e-02
3106 2.224064e-02 1.106535e-02 1.117528e-02 2.262114e-01 2.264579e-01 -2.464871e-04 1.028156e-02
3107 2.224064e-02 1.106535e-02 1.117529e-02 2.262114e-01 2.264579e-01 -2.464870e-04 1.028157e-02
