# Iterations  CD  CDp  CDf  CL  CLp  CL  Pitch 
6371 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336098e-04 8.810578e-03
6372 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336098e-04 8.810578e-03
6373 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336098e-04 8.810578e-03
6374 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336098e-04 8.810578e-03
6375 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336098e-04 8.810578e-03
6376 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336098e-04 8.810578e-03
6377 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336098e-04 8.810578e-03
6378 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336098e-04 8.810578e-03
6379 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336098e-04 8.810578e-03
6380 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336098e-04 8.810578e-03
6381 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336098e-04 8.810578e-03
6382 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336098e-04 8.810578e-03
6383 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336098e-04 8.810578e-03
6384 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336098e-04 8.810578e-03
6385 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810578e-03
6386 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810578e-03
6387 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810578e-03
6388 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810578e-03
6389 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810578e-03
6390 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810578e-03
6391 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810578e-03
6392 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810578e-03
6393 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810578e-03
6394 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810578e-03
6395 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810578e-03
6396 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810578e-03
6397 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810578e-03
6398 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810578e-03
6399 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810579e-03
6400 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810579e-03
6401 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810579e-03
6402 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810579e-03
6403 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810579e-03
6404 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810579e-03
6405 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810579e-03
6406 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810579e-03
6407 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810579e-03
6408 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810579e-03
6409 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810579e-03
6410 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336098e-04 8.810579e-03
6411 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336098e-04 8.810579e-03
6412 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336098e-04 8.810579e-03
6413 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336098e-04 8.810579e-03
6414 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336098e-04 8.810579e-03
6415 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336098e-04 8.810579e-03
6416 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336098e-04 8.810579e-03
6417 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336098e-04 8.810579e-03
6418 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336098e-04 8.810579e-03
6419 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336098e-04 8.810579e-03
6420 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336098e-04 8.810579e-03
6421 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336098e-04 8.810579e-03
6422 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336098e-04 8.810579e-03
6423 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336098e-04 8.810579e-03
6424 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336098e-04 8.810579e-03
6425 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336098e-04 8.810579e-03
6426 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336098e-04 8.810579e-03
6427 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336098e-04 8.810579e-03
6428 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336098e-04 8.810579e-03
6429 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336097e-04 8.810579e-03
6430 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336097e-04 8.810579e-03
6431 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336097e-04 8.810579e-03
6432 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336097e-04 8.810579e-03
6433 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336097e-04 8.810579e-03
6434 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336097e-04 8.810579e-03
6435 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336097e-04 8.810579e-03
6436 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336097e-04 8.810579e-03
6437 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336097e-04 8.810579e-03
6438 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336097e-04 8.810579e-03
6439 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336097e-04 8.810579e-03
6440 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336097e-04 8.810579e-03
6441 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336096e-04 8.810579e-03
6442 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336096e-04 8.810579e-03
6443 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336096e-04 8.810579e-03
6444 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336096e-04 8.810579e-03
6445 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336096e-04 8.810579e-03
6446 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336096e-04 8.810579e-03
6447 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336096e-04 8.810578e-03
6448 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336096e-04 8.810578e-03
6449 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336095e-04 8.810578e-03
6450 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336095e-04 8.810578e-03
6451 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336095e-04 8.810578e-03
6452 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336095e-04 8.810578e-03
6453 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336095e-04 8.810578e-03
6454 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336095e-04 8.810578e-03
6455 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336095e-04 8.810578e-03
6456 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336095e-04 8.810578e-03
6457 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336095e-04 8.810578e-03
6458 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336095e-04 8.810578e-03
6459 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336095e-04 8.810578e-03
6460 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336095e-04 8.810578e-03
6461 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336095e-04 8.810577e-03
6462 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336095e-04 8.810577e-03
6463 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336095e-04 8.810577e-03
6464 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336095e-04 8.810577e-03
6465 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336096e-04 8.810577e-03
6466 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336096e-04 8.810577e-03
6467 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336096e-04 8.810577e-03
6468 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336096e-04 8.810577e-03
6469 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336096e-04 8.810577e-03
6470 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336096e-04 8.810577e-03
6471 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336096e-04 8.810577e-03
6472 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336096e-04 8.810577e-03
6473 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336096e-04 8.810577e-03
6474 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336096e-04 8.810576e-03
6475 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336096e-04 8.810576e-03
6476 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336096e-04 8.810576e-03
6477 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336096e-04 8.810576e-03
6478 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336096e-04 8.810576e-03
6479 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336096e-04 8.810576e-03
6480 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336096e-04 8.810576e-03
6481 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336096e-04 8.810576e-03
6482 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336096e-04 8.810576e-03
6483 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336096e-04 8.810576e-03
6484 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336096e-04 8.810576e-03
6485 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336096e-04 8.810576e-03
6486 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336096e-04 8.810576e-03
6487 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336096e-04 8.810576e-03
6488 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336096e-04 8.810576e-03
6489 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336096e-04 8.810576e-03
6490 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336097e-04 8.810576e-03
6491 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336097e-04 8.810576e-03
6492 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336097e-04 8.810576e-03
6493 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336097e-04 8.810576e-03
6494 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336097e-04 8.810576e-03
6495 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336097e-04 8.810576e-03
6496 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336097e-04 8.810576e-03
6497 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336097e-04 8.810576e-03
6498 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336097e-04 8.810576e-03
6499 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336097e-04 8.810576e-03
6500 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336097e-04 8.810576e-03
6501 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336098e-04 8.810576e-03
6502 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336098e-04 8.810576e-03
6503 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336098e-04 8.810576e-03
6504 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336098e-04 8.810576e-03
6505 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336098e-04 8.810576e-03
6506 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336098e-04 8.810576e-03
6507 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336098e-04 8.810576e-03
6508 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336098e-04 8.810576e-03
6509 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336098e-04 8.810577e-03
6510 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336098e-04 8.810577e-03
6511 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336098e-04 8.810577e-03
6512 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336098e-04 8.810577e-03
6513 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810577e-03
6514 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810577e-03
6515 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810577e-03
6516 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810577e-03
6517 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810577e-03
6518 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810577e-03
6519 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810578e-03
6520 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810578e-03
6521 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810578e-03
6522 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810578e-03
6523 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810578e-03
6524 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810578e-03
6525 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810578e-03
6526 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810578e-03
6527 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810578e-03
6528 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810578e-03
6529 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810579e-03
6530 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810579e-03
6531 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810579e-03
6532 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810579e-03
6533 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810579e-03
6534 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810579e-03
6535 2.242573e-02 1.210272e-02 1.032301e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810579e-03
6536 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810579e-03
6537 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810579e-03
6538 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810579e-03
6539 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810580e-03
6540 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810580e-03
6541 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810580e-03
6542 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810580e-03
6543 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810580e-03
6544 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810580e-03
6545 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810580e-03
6546 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810580e-03
6547 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810580e-03
6548 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810580e-03
6549 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810580e-03
6550 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810580e-03
6551 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810580e-03
6552 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810580e-03
6553 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810581e-03
6554 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810581e-03
6555 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810581e-03
6556 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810581e-03
6557 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810581e-03
6558 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810581e-03
6559 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810581e-03
6560 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810581e-03
6561 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810581e-03
6562 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810581e-03
6563 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810581e-03
6564 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810581e-03
6565 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810581e-03
6566 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810581e-03
6567 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810581e-03
6568 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810581e-03
6569 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810581e-03
6570 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810581e-03
6571 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810581e-03
6572 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810581e-03
6573 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810581e-03
6574 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810581e-03
6575 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810581e-03
6576 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810581e-03
6577 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810581e-03
6578 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810581e-03
6579 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810581e-03
6580 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810581e-03
6581 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810581e-03
6582 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810581e-03
6583 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810581e-03
6584 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810580e-03
6585 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810580e-03
6586 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810580e-03
6587 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810580e-03
6588 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810580e-03
6589 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810580e-03
6590 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810580e-03
6591 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810580e-03
6592 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810580e-03
6593 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810580e-03
6594 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810580e-03
6595 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810580e-03
6596 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810580e-03
6597 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810580e-03
6598 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336099e-04 8.810580e-03
6599 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336100e-04 8.810580e-03
6600 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336100e-04 8.810580e-03
6601 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336100e-04 8.810580e-03
6602 2.242573e-02 1.210272e-02 1.032300e-02 2.310222e-01 2.312558e-01 -2.336100e-04 8.810580e-03
